Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_20_0001,,,Outside of front board,,york:911344
Abp_Reg_20_0002,,,Pastedown on inside of front board; Paper,,york:911345
Abp_Reg_20_0003,i,r,Index,,york:911346
Abp_Reg_20_0004,i,v,Index,,york:911347
Abp_Reg_20_0005,ii,r,Index,,york:911348
Abp_Reg_20_0006,ii,v,Index,,york:911349
Abp_Reg_20_0007,iii,r,Index,,york:911350
Abp_Reg_20_0008,iii,v,Index,,york:911351
Abp_Reg_20_0009,iv,r,Index,,york:911352
Abp_Reg_20_0010,vi,v,Index,,york:911353
Abp_Reg_20_0011,v,r,Index,,york:911354
Abp_Reg_20_0012,v,v,Index,,york:911355
Abp_Reg_20_0013,vi,r,Index,,york:911356
Abp_Reg_20_0014,vi,v,Index,,york:911357
Abp_Reg_20_0015,1,r,Guard,,york:911358
Abp_Reg_20_0016,vi,v,Guard,,york:911359
Abp_Reg_20_0017,1,r,,,york:911360
Abp_Reg_20_0018,1,v,,,york:911361
Abp_Reg_20_0019,2,r,,,york:911362
Abp_Reg_20_0020,2,v,,,york:911363
Abp_Reg_20_0021,3,r,,,york:911364
Abp_Reg_20_0022,3,v,,,york:911365
Abp_Reg_20_0023,4,r,,,york:911366
Abp_Reg_20_0024,4,v,,,york:911367
Abp_Reg_20_0025,5,r,,,york:911368
Abp_Reg_20_0026,5,v,,,york:911369
Abp_Reg_20_0027,6,r,,,york:911370
Abp_Reg_20_0028,6,v,,,york:911371
Abp_Reg_20_0029,7,r,,,york:911372
Abp_Reg_20_0030,7,v,,,york:911373
Abp_Reg_20_0031,8,r,,,york:911374
Abp_Reg_20_0032,8,v,,,york:911375
Abp_Reg_20_0033,9,r,,,york:911376
Abp_Reg_20_0034,9,v,,,york:911377
Abp_Reg_20_0035,10,r,,,york:911378
Abp_Reg_20_0036,10,v,,,york:911379
Abp_Reg_20_0037,11,r,,,york:911380
Abp_Reg_20_0038,11,v,,,york:911381
Abp_Reg_20_0039,12,r,,,york:911382
Abp_Reg_20_0040,12,v,,,york:911383
Abp_Reg_20_0041,13,r,,,york:911384
Abp_Reg_20_0042,13,v,,,york:911385
Abp_Reg_20_0043,14,r,,,york:911386
Abp_Reg_20_0044,14,v,,,york:911387
Abp_Reg_20_0045,15,r,,,york:911388
Abp_Reg_20_0046,15,v,,,york:911389
Abp_Reg_20_0047,16,r,,,york:911390
Abp_Reg_20_0048,16,v,,,york:911391
Abp_Reg_20_0049,17,r,,,york:911392
Abp_Reg_20_0050,17,v,,,york:911393
Abp_Reg_20_0051,18,r,,,york:911394
Abp_Reg_20_0052,18,v,,,york:911395
Abp_Reg_20_0053,19,r,,,york:911396
Abp_Reg_20_0054,19,v,,,york:911397
Abp_Reg_20_0055,20,r,,,york:911398
Abp_Reg_20_0056,20,v,,,york:911399
Abp_Reg_20_0057,21,r,,,york:911400
Abp_Reg_20_0058,21,v,,,york:911401
Abp_Reg_20_0059,22,r,,,york:911402
Abp_Reg_20_0060,22,v,,,york:911403
Abp_Reg_20_0061,23,r,,,york:911404
Abp_Reg_20_0062,23,v,,,york:911405
Abp_Reg_20_0063,24,r,,,york:911406
Abp_Reg_20_0064,24,v,,,york:911407
Abp_Reg_20_0065,25,r,,,york:911408
Abp_Reg_20_0066,25,v,,,york:911409
Abp_Reg_20_0067,26,r,,,york:911410
Abp_Reg_20_0068,26,v,,,york:911411
Abp_Reg_20_0069,27,r,,,york:911412
Abp_Reg_20_0070,27,v,,,york:911413
Abp_Reg_20_0071,28,r,,,york:911414
Abp_Reg_20_0072,28,v,,,york:911415
Abp_Reg_20_0073,29,r,,,york:911416
Abp_Reg_20_0074,29,v,,,york:911417
Abp_Reg_20_0075,30,r,,,york:911418
Abp_Reg_20_0076,30,v,,,york:911419
Abp_Reg_20_0077,31,r,,,york:911420
Abp_Reg_20_0078,31,v,,,york:911421
Abp_Reg_20_0079,32,r,,,york:911422
Abp_Reg_20_0080,32,v,,,york:911423
Abp_Reg_20_0081,33,r,,,york:911424
Abp_Reg_20_0082,33,v,,,york:911425
Abp_Reg_20_0083,34,r,,,york:911426
Abp_Reg_20_0084,34,v,,,york:911427
Abp_Reg_20_0085,35,r,,,york:911428
Abp_Reg_20_0086,35,v,,,york:911429
Abp_Reg_20_0087,36,r,,,york:911430
Abp_Reg_20_0088,36,v,,,york:911431
Abp_Reg_20_0089,37,r,,,york:911432
Abp_Reg_20_0090,37,v,,,york:911433
Abp_Reg_20_0091,38,r,,,york:911434
Abp_Reg_20_0092,38,v,,,york:911435
Abp_Reg_20_0093,39,r,,,york:911436
Abp_Reg_20_0094,39,v,,,york:911437
Abp_Reg_20_0095,40,r,,,york:911438
Abp_Reg_20_0096,40,v,,,york:911439
Abp_Reg_20_0097,41,r,,,york:911440
Abp_Reg_20_0098,41,v,,,york:911441
Abp_Reg_20_0099,42,r,,,york:911442
Abp_Reg_20_0100,42,v,,,york:911443
Abp_Reg_20_0101,43,r,,,york:911444
Abp_Reg_20_0102,43,v,,,york:911445
Abp_Reg_20_0103,44,r,,,york:911446
Abp_Reg_20_0104,44,v,,,york:911447
Abp_Reg_20_0105,45,r,,,york:911448
Abp_Reg_20_0106,45,v,,,york:911449
Abp_Reg_20_0107,46,r,,,york:911450
Abp_Reg_20_0108,46,v,,,york:911451
Abp_Reg_20_0109,47,r,,,york:911452
Abp_Reg_20_0110,47,v,,,york:911453
Abp_Reg_20_0111,48,r,,,york:911454
Abp_Reg_20_0112,48,v,,,york:911455
Abp_Reg_20_0113,49,r,,,york:911456
Abp_Reg_20_0114,49,v,,,york:911457
Abp_Reg_20_0115,50,r,,,york:911458
Abp_Reg_20_0116,50,v,,,york:911459
Abp_Reg_20_0117,51,r,,,york:911460
Abp_Reg_20_0118,51,v,,,york:911461
Abp_Reg_20_0119,52,r,,,york:911462
Abp_Reg_20_0120,52,v,,,york:911463
Abp_Reg_20_0121,53,r,,,york:911464
Abp_Reg_20_0122,53,v,,,york:911465
Abp_Reg_20_0123,54,r,,,york:911466
Abp_Reg_20_0124,54,v,,,york:911467
