Image,Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_19_0207,93,r,,,york:904697
Abp_Reg_19_0208,93,v,,,york:904698
Abp_Reg_19_0209,94,r,,,york:904699
Abp_Reg_19_0210,94,v,,,york:904700
Abp_Reg_19_0211,95,r,,,york:904701
Abp_Reg_19_0212,95,v,,,york:904702
Abp_Reg_19_0213,96,r,,,york:904703
Abp_Reg_19_0214,96,v,,,york:904704
Abp_Reg_19_0215,97,r,,,york:904705
Abp_Reg_19_0216,97,v,,,york:904706
Abp_Reg_19_0217,98,r,,,york:904707
Abp_Reg_19_0218,98,v,,,york:904708
Abp_Reg_19_0219,99,r,,,york:904709
Abp_Reg_19_0220,99,v,,,york:904710
Abp_Reg_19_0221,100,r,,,york:904711
Abp_Reg_19_0222,100,v,,,york:904712
Abp_Reg_19_0223,101,r,,,york:904713
Abp_Reg_19_0224,101,v,,,york:904714
Abp_Reg_19_0225,102,r,,,york:904715
Abp_Reg_19_0226,102,v,,,york:904716
Abp_Reg_19_0227,103,r,,,york:904717
Abp_Reg_19_0228,103,v,,,york:904718
Abp_Reg_19_0229,104,r,,,york:904719
Abp_Reg_19_0230,104,v,,,york:904720
Abp_Reg_19_0231,105,r,,,york:904724
Abp_Reg_19_0232,105,v,,,york:904725
Abp_Reg_19_0233,106,r,,,york:904726
Abp_Reg_19_0234,106,v,,,york:904727
Abp_Reg_19_0235,107,r,,,york:904728
Abp_Reg_19_0236,107,v,,,york:904729
Abp_Reg_19_0237,108,r,,,york:904730
Abp_Reg_19_0238,108,v,,,york:904731
Abp_Reg_19_0239,109,r,,,york:904732
Abp_Reg_19_0240,109,v,,,york:904733
Abp_Reg_19_0241,110,r,,,york:904734
Abp_Reg_19_0242,110,v,,,york:904735
Abp_Reg_19_0243,111,r,,,york:904736
Abp_Reg_19_0244,111,v,,,york:904737
Abp_Reg_19_0245,112,r,,,york:904738
Abp_Reg_19_0246,112,v,,,york:904739
Abp_Reg_19_0247,113,r,,,york:904740
Abp_Reg_19_0248,113,v,,,york:904741
Abp_Reg_19_0249,114,r,,,york:904742
Abp_Reg_19_0250,114,v,,,york:904743
Abp_Reg_19_0251,115,r,,,york:904744
Abp_Reg_19_0252,115,v,,,york:904745
Abp_Reg_19_0253,116,r,,,york:904746
Abp_Reg_19_0254,116,v,,,york:904747
Abp_Reg_19_0255,117,r,,,york:904748
Abp_Reg_19_0256,117,v,,,york:904749
Abp_Reg_19_0257,118,r,,,york:904750
Abp_Reg_19_0258,118,v,,,york:904751
Abp_Reg_19_0259,119,r,,,york:904752
Abp_Reg_19_0260,119,v,,,york:904753
Abp_Reg_19_0261,120,r,,,york:904754
Abp_Reg_19_0262,120,v,,,york:904755
Abp_Reg_19_0263,121,r,,,york:904756
Abp_Reg_19_0264,121,v,,,york:904757
Abp_Reg_19_0265,122,r,,,york:904758
Abp_Reg_19_0266,122,v,,,york:904759
Abp_Reg_19_0267,123,r,,,york:904760
Abp_Reg_19_0268,123,v,,,york:904761
Abp_Reg_19_0269,124,r,,,york:904762
Abp_Reg_19_0270,124,v,,,york:904763
Abp_Reg_19_0271,125,r,,,york:904764
Abp_Reg_19_0272,125,v,,,york:904765
Abp_Reg_19_0273,126,r,,,york:904766
Abp_Reg_19_0274,126,v,,,york:904767
Abp_Reg_19_0275,127,r,,,york:904768
Abp_Reg_19_0276,127,v,,,york:904769
Abp_Reg_19_0277,128,r,,,york:904770
Abp_Reg_19_0278,128,v,,,york:904771
Abp_Reg_19_0279,129,r,,,york:904772
Abp_Reg_19_0280,129,v,,,york:904773
Abp_Reg_19_0281,130,r,,,york:904774
Abp_Reg_19_0282,130,v,,,york:904775
Abp_Reg_19_0283,131,r,,,york:904776
Abp_Reg_19_0284,131,v,,,york:904777
Abp_Reg_19_0285,132,r,,,york:904778
Abp_Reg_19_0286,132,v,,,york:904779
Abp_Reg_19_0287,133,r,,,york:904780
Abp_Reg_19_0288,133,v,,,york:904781
Abp_Reg_19_0289,134,r,,,york:904782
Abp_Reg_19_0290,134,v,,,york:904783
Abp_Reg_19_0291,135,r,,,york:904784
Abp_Reg_19_0292,135,v,,,york:904785
Abp_Reg_19_0293,136,r,,,york:904786
Abp_Reg_19_0294,136,v,,,york:904787
Abp_Reg_19_0295,137,r,,,york:904788
Abp_Reg_19_0296,137,v,,,york:904789
Abp_Reg_19_0297,138,r,,,york:904790
Abp_Reg_19_0298,138,v,,,york:904791
Abp_Reg_19_0299,139,r,,,york:904792
Abp_Reg_19_0300,139,v,,,york:904793
Abp_Reg_19_0301,140,r,,,york:904794
Abp_Reg_19_0302,140,v,,,york:904795
Abp_Reg_19_0303,141,r,,,york:904796
Abp_Reg_19_0304,141,v,,,york:904797
Abp_Reg_19_0305,142,r,,,york:904798
Abp_Reg_19_0306,142,v,,,york:904799
Abp_Reg_19_0307,143,r,,,york:904800
Abp_Reg_19_0308,143,v,,,york:904801
Abp_Reg_19_0309,144,r,,,york:904802
Abp_Reg_19_0310,144,v,,,york:904803
Abp_Reg_19_0311,145,r,,,york:904804
Abp_Reg_19_0312,145,v,,,york:904805
Abp_Reg_19_0313,146,r,,,york:904806
Abp_Reg_19_0314,146,v,,,york:904807
Abp_Reg_19_0315,147,r,,,york:904808
Abp_Reg_19_0316,147,v,,,york:904809
Abp_Reg_19_0317,148,r,,,york:904810
Abp_Reg_19_0318,148,v,,,york:904811
Abp_Reg_19_0319,149,r,,,york:904812
Abp_Reg_19_0320,149,v,,,york:904813
Abp_Reg_19_0321,150,r,,,york:904814
Abp_Reg_19_0322,150,v,,,york:904815
Abp_Reg_19_0323,151,r,,,york:904816
Abp_Reg_19_0324,151,v,,,york:904817
Abp_Reg_19_0325,152,r,,,york:904818
Abp_Reg_19_0326,152,v,,,york:904819
Abp_Reg_19_0327,153,r,,,york:904820
Abp_Reg_19_0328,153,v,,,york:904821
Abp_Reg_19_0329,154,r,,,york:904822
Abp_Reg_19_0330,154,v,,,york:904823
Abp_Reg_19_0331,155,r,,,york:904824
Abp_Reg_19_0332,155,v,,,york:904825
Abp_Reg_19_0333,156,r,,,york:904826
Abp_Reg_19_0334,156,v,,,york:904827
Abp_Reg_19_0335,157,r,,,york:904828
Abp_Reg_19_0336,157,v,,,york:904829
Abp_Reg_19_0337,158,r,,,york:904830
Abp_Reg_19_0338,158,v,,,york:904831
Abp_Reg_19_0339,159,r,,,york:904832
Abp_Reg_19_0340,159,v,,,york:904833
Abp_Reg_19_0341,160,r,,,york:904834
Abp_Reg_19_0342,160,v,,,york:904835
Abp_Reg_19_0343,161,r,,,york:904836
Abp_Reg_19_0344,161,v,,,york:904837
Abp_Reg_19_0345,162,r,,,york:904838
Abp_Reg_19_0346,162,v,,,york:904839
Abp_Reg_19_0347,163,r,,,york:904840
Abp_Reg_19_0348,163,v,,,york:904841
Abp_Reg_19_0349,164,r,,,york:904842
Abp_Reg_19_0350,164,v,,,york:904843
Abp_Reg_19_0351,165,r,,,york:904844
Abp_Reg_19_0352,165,v,,,york:904845
Abp_Reg_19_0353,166,r,,,york:904846
Abp_Reg_19_0354,166,v,,,york:904847
Abp_Reg_19_0355,167,r,,,york:904848
Abp_Reg_19_0356,167,v,,,york:904849
Abp_Reg_19_0357,168,r,,,york:904850
Abp_Reg_19_0358,168,v,,,york:904851
Abp_Reg_19_0359,169,r,Guard,,york:904852
Abp_Reg_19_0360,168,v,Guard,,york:904853
Abp_Reg_19_0361,169,r,,,york:904854
Abp_Reg_19_0362,169,v,,,york:904855
Abp_Reg_19_0363,170,r,,,york:904856
Abp_Reg_19_0364,170,v,,,york:904857
Abp_Reg_19_0365,171,r,,,york:904858
Abp_Reg_19_0366,171,v,,,york:904859
Abp_Reg_19_0367,172,r,,,york:904860
Abp_Reg_19_0368,172,v,,,york:904861
Abp_Reg_19_0369,173,r,,,york:904862
Abp_Reg_19_0370,173,v,,,york:904863
Abp_Reg_19_0371,174,r,Guard,,york:904864
Abp_Reg_19_0372,173,v,Guard,,york:904865
Abp_Reg_19_0373,174,r,,,york:904866
Abp_Reg_19_0374,174,v,,,york:904867
Abp_Reg_19_0375,175,r,,,york:904868
Abp_Reg_19_0376,175,v,,,york:904869
Abp_Reg_19_0377,176,r,,,york:904870
Abp_Reg_19_0378,176,v,,,york:904871
Abp_Reg_19_0379,177,r,,,york:904872
Abp_Reg_19_0380,177,v,,,york:904873
Abp_Reg_19_0381,177A,r,,,york:904874
Abp_Reg_19_0382,177A,v,,,york:904875
Abp_Reg_19_0383,178,r,,,york:904876
Abp_Reg_19_0384,178,v,,,york:904877
Abp_Reg_19_0385,179,r,,,york:904878
Abp_Reg_19_0386,179,v,,,york:904879
Abp_Reg_19_0387,179A,r,Paper,,york:904880
Abp_Reg_19_0388,179A,v,Paper,,york:904881
Abp_Reg_19_0389,180,r,,,york:904882
Abp_Reg_19_0390,180,v,,,york:904883
Abp_Reg_19_0391,181,r,,,york:904884
Abp_Reg_19_0392,181,v,,,york:904885
Abp_Reg_19_0393,181A,r,Paper,,york:904886
Abp_Reg_19_0394,181A,v,Paper,,york:904887
Abp_Reg_19_0395,181B,r,Paper,,york:904888
Abp_Reg_19_0396,181B,v,Paper,,york:904889
Abp_Reg_19_0397,181C,r,Paper,,york:904890
Abp_Reg_19_0398,181C,v,Paper,,york:904891
Abp_Reg_19_0399,181D,r,Paper,,york:904892
Abp_Reg_19_0400,181D,v,Paper,,york:904893
Abp_Reg_19_0401,181E,r,Paper,,york:904894
Abp_Reg_19_0402,181E,v,Paper,,york:904895
Abp_Reg_19_0403,181F,r,Paper,,york:904896
Abp_Reg_19_0404,181F,v,Paper,,york:904897
Abp_Reg_19_0405,181G,r,Paper,,york:904898
Abp_Reg_19_0406,181G,v,Paper,,york:904899
Abp_Reg_19_0407,181H,r,Paper,,york:904900
Abp_Reg_19_0408,181H,v,Paper,,york:904901
Abp_Reg_19_0409,182,r,,,york:904902
Abp_Reg_19_0410,182,v,,,york:904903
Abp_Reg_19_0411,183,r,,,york:904904
Abp_Reg_19_0412,183,v,,,york:904905
Abp_Reg_19_0413,183A,r,Paper,,york:904906
Abp_Reg_19_0414,183A,v,Paper,,york:904907
Abp_Reg_19_0415,184,r,,,york:904908
Abp_Reg_19_0416,184,v,,,york:904909
Abp_Reg_19_0417,185,r,,,york:904910
Abp_Reg_19_0418,185,v,,,york:904911
Abp_Reg_19_0419,186,r,,,york:904912
Abp_Reg_19_0420,186,v,,,york:904913
Abp_Reg_19_0421,187,r,,,york:904914
Abp_Reg_19_0422,187,v,,,york:904915
Abp_Reg_19_0423,188,r,,,york:904916
Abp_Reg_19_0424,188,v,,,york:904917
Abp_Reg_19_0425,189,r,,,york:904918
Abp_Reg_19_0426,189,v,,,york:904919
Abp_Reg_19_0427,190,r,,,york:904920
Abp_Reg_19_0428,190,v,,,york:904921
Abp_Reg_19_0429,191,r,,,york:904922
Abp_Reg_19_0430,191,v,,,york:904923
Abp_Reg_19_0431,192,r,,,york:904924
Abp_Reg_19_0432,192,v,,,york:904925
Abp_Reg_19_0433,193,r,,,york:904926
Abp_Reg_19_0434,193,v,,,york:904927
Abp_Reg_19_0435,194,r,,,york:904928
Abp_Reg_19_0436,194,v,,,york:904929
Abp_Reg_19_0437,195,r,,,york:904930
Abp_Reg_19_0438,195,v,,,york:904931
Abp_Reg_19_0439,195A,r,,,york:904932
Abp_Reg_19_0440,195A,v,,,york:904933
Abp_Reg_19_0441,195B,r,,,york:904934
Abp_Reg_19_0442,195B,v,,,york:904935
Abp_Reg_19_0443,196,r,,,york:904936
Abp_Reg_19_0444,196,v,,,york:904937
Abp_Reg_19_0445,197,r,,,york:904938
Abp_Reg_19_0446,197,v,,,york:904939
Abp_Reg_19_0447,198,r,,,york:904940
Abp_Reg_19_0448,198,v,,,york:904941
Abp_Reg_19_0449,199,r,,,york:904942
Abp_Reg_19_0450,199,v,,,york:904943
Abp_Reg_19_0451,200,r,,,york:904944
Abp_Reg_19_0452,200,v,,,york:904945
Abp_Reg_19_0453,201,r,,,york:904946
Abp_Reg_19_0454,201,v,,,york:904947
Abp_Reg_19_0455,202,r,,,york:904948
Abp_Reg_19_0456,202,v,,,york:904949
Abp_Reg_19_0457,203,r,,,york:904950
Abp_Reg_19_0458,203,v,,,york:904951
Abp_Reg_19_0459,204,r,,,york:904952
Abp_Reg_19_0460,204,v,,,york:904953
Abp_Reg_19_0461,205,r,,,york:904954
Abp_Reg_19_0462,205,v,,,york:904955
Abp_Reg_19_0463,206,r,,,york:904956
Abp_Reg_19_0464,206,v,,,york:904957
Abp_Reg_19_0465,207,r,,,york:904958
Abp_Reg_19_0466,207,v,,,york:904959
Abp_Reg_19_0467,208,r,,,york:904960
Abp_Reg_19_0468,208,v,,,york:904961
Abp_Reg_19_0469,209,r,,,york:904962
Abp_Reg_19_0470,209,v,,,york:904963
Abp_Reg_19_0471,210,r,,,york:904964
Abp_Reg_19_0472,210,v,,,york:904965
Abp_Reg_19_0473,211,r,,,york:904966
Abp_Reg_19_0474,211,v,,,york:904967
Abp_Reg_19_0475,212,r,,,york:904968
Abp_Reg_19_0476,212,v,,,york:904969
Abp_Reg_19_0477,213,r,,,york:904970
Abp_Reg_19_0478,213,v,,,york:904971
Abp_Reg_19_0479,214,r,,,york:904972
Abp_Reg_19_0480,214,v,,,york:904973
Abp_Reg_19_0481,215,r,Guard,,york:904974
Abp_Reg_19_0482,214,v,Guard,,york:904975
Abp_Reg_19_0483,215,r,,,york:904976
Abp_Reg_19_0484,215,v,,,york:904977
Abp_Reg_19_0485,216,r,,,york:904978
Abp_Reg_19_0486,216,v,,,york:904979
Abp_Reg_19_0487,217,r,,,york:904980
Abp_Reg_19_0488,217,v,,,york:904981
Abp_Reg_19_0489,218,r,,,york:904982
Abp_Reg_19_0490,218,v,,,york:904983
Abp_Reg_19_0491,219,r,,,york:904984
Abp_Reg_19_0492,219,v,,,york:904985
Abp_Reg_19_0493,220,r,,,york:904986
Abp_Reg_19_0494,220,v,,,york:904987
Abp_Reg_19_0495,221,r,,,york:904988
Abp_Reg_19_0496,221,v,,,york:904989
Abp_Reg_19_0497,222,r,,,york:904990
Abp_Reg_19_0498,222,v,,,york:904991
Abp_Reg_19_0499,223,r,,,york:904992
Abp_Reg_19_0500,223,v,,,york:904993
Abp_Reg_19_0501,224,r,,,york:904994
Abp_Reg_19_0502,224,v,,,york:904995
Abp_Reg_19_0503,225,r,,,york:904996
Abp_Reg_19_0504,225,v,,,york:904997
Abp_Reg_19_0505,226,r,,,york:904998
Abp_Reg_19_0506,226,r,,,york:904999
Abp_Reg_19_0507,227,r,Guard,,york:905000
Abp_Reg_19_0508,226,v,Guard,,york:905001
Abp_Reg_19_0509,227,r,,,york:905002
Abp_Reg_19_0510,227,v,,,york:905003
Abp_Reg_19_0511,228,r,,,york:905004
Abp_Reg_19_0512,228,v,,,york:905005
Abp_Reg_19_0513,229,r,,,york:905006
Abp_Reg_19_0514,229,v,,,york:905007
Abp_Reg_19_0515,230,r,,,york:905008
Abp_Reg_19_0516,230,v,,,york:905009
Abp_Reg_19_0517,231,r,,,york:905010
Abp_Reg_19_0518,231,v,,,york:905011
Abp_Reg_19_0519,232,r,,,york:905012
Abp_Reg_19_0520,232,v,,,york:905013
Abp_Reg_19_0521,233,r,,,york:905014
Abp_Reg_19_0522,233,v,,,york:905015
Abp_Reg_19_0523,234,r,,,york:905016
Abp_Reg_19_0524,234,v,,,york:905017
Abp_Reg_19_0525,235,r,,,york:905018
Abp_Reg_19_0526,235,v,,,york:905019
Abp_Reg_19_0527,236,r,,,york:905020
Abp_Reg_19_0528,236,v,,,york:905021
Abp_Reg_19_0529,237,r,,,york:905022
Abp_Reg_19_0530,237,v,,,york:905023
Abp_Reg_19_0531,238,r,,,york:905024
Abp_Reg_19_0532,238,v,,,york:905025
Abp_Reg_19_0533,239,r,,,york:905026
Abp_Reg_19_0534,239,v,,,york:905027
Abp_Reg_19_0535,240,r,,,york:905028
Abp_Reg_19_0536,240,v,,,york:905029
Abp_Reg_19_0537,241,r,,,york:905030
Abp_Reg_19_0538,241,v,,,york:905031
Abp_Reg_19_0539,242,r,,,york:905032
Abp_Reg_19_0540,242,v,,,york:905033
Abp_Reg_19_0541,243,r,,,york:905034
Abp_Reg_19_0542,243,v,,,york:905035
Abp_Reg_19_0543,244,r,,,york:905036
Abp_Reg_19_0544,244,v,,,york:905037
Abp_Reg_19_0545,245,r,,,york:905038
Abp_Reg_19_0546,245,v,,,york:905039
Abp_Reg_19_0547,246,r,,,york:905040
Abp_Reg_19_0548,246,v,,,york:905041
Abp_Reg_19_0549,247,r,,,york:905042
Abp_Reg_19_0550,247,v,,,york:905043
Abp_Reg_19_0551,248,r,,,york:905044
Abp_Reg_19_0552,248,v,,,york:905045
Abp_Reg_19_0553,249,r,,,york:905046
Abp_Reg_19_0554,249,v,,,york:905047
Abp_Reg_19_0555,250,r,,,york:905048
Abp_Reg_19_0556,250,v,,,york:905049
Abp_Reg_19_0557,251,r,,,york:905050
Abp_Reg_19_0558,251,v,,,york:905051
Abp_Reg_19_0559,252,r,,,york:905052
Abp_Reg_19_0560,252,v,,,york:905053
Abp_Reg_19_0561,253,r,,,york:905054
Abp_Reg_19_0562,253,v,,,york:905055
Abp_Reg_19_0563,254,r,,,york:905056
Abp_Reg_19_0564,254,v,,,york:905057
Abp_Reg_19_0565,255,r,,,york:905058
Abp_Reg_19_0566,255,v,,,york:905059
Abp_Reg_19_0567,256,r,,,york:905060
Abp_Reg_19_0568,256,v,,,york:905061
Abp_Reg_19_0569,257,r,,,york:905062
Abp_Reg_19_0570,257,v,,,york:905063
Abp_Reg_19_0571,258,r,,,york:905064
Abp_Reg_19_0572,258,v,,,york:905065
