Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_22_0001,,,Outside of front board,,york:905551
Abp_Reg_22_0002,,,Pastedown on inside of front board; Paper,,york:905552
Abp_Reg_22_0003,,,Front flyleaf 1 (recto); Paper,,york:905553
Abp_Reg_22_0004,,,Front flyleaf 1 (verso); Paper,,york:905554
Abp_Reg_22_0005,,,Front flyleaf 2 (recto); Paper,,york:905555
Abp_Reg_22_0006,,,Front flyleaf 2 (verso); Paper,,york:905556
Abp_Reg_22_0007,,,Outside of fragment of front cover of contemporary limp parchment case,,york:905557
Abp_Reg_22_0008,,,Inside of fragment of front cover of contemporary limp parchment case,,york:905558
Abp_Reg_22_0009,,,Contemporary front flyleaf (recto),,york:905559
Abp_Reg_22_0010,,,Contemporary front flyleaf (verso),,york:905560
Abp_Reg_22_0011,,,Contemporary front pastedown 1 (recto),,york:905561
Abp_Reg_22_0012,,,Contemporary front pastedown 1 (verso),,york:905562
Abp_Reg_22_0013,i,r,Contemporary front pastedown 2 (recto),,york:905563
Abp_Reg_22_0014,i,v,Contemporary front pastedown 2 (verso),,york:905564
Abp_Reg_22_0015,ii,r,,,york:905565
Abp_Reg_22_0016,ii,v,,,york:905566
Abp_Reg_22_0017,iii,r,,,york:905567
Abp_Reg_22_0018,iii,v,,,york:905568
Abp_Reg_22_0019,iv,r,Guard,,york:905569
Abp_Reg_22_0020,iii,v,Guard,,york:905570
Abp_Reg_22_0021,iv,r,,,york:905571
Abp_Reg_22_0022,iv,v,,,york:905572
Abp_Reg_22_0023,1,r,,,york:905573
Abp_Reg_22_0024,1,v,,,york:905574
Abp_Reg_22_0025,2,r,,,york:905575
Abp_Reg_22_0026,2,v,,,york:905576
Abp_Reg_22_0027,3,r,,,york:905577
Abp_Reg_22_0028,3,v,,,york:905578
Abp_Reg_22_0029,4,r,,,york:905579
Abp_Reg_22_0030,4,v,,,york:905580
Abp_Reg_22_0031,5,r,,,york:905581
Abp_Reg_22_0032,5,v,,,york:905582
Abp_Reg_22_0033,6,r,,,york:905583
Abp_Reg_22_0034,6,v,,,york:905584
Abp_Reg_22_0035,11,r,No folios 7 to 10,,york:905585
Abp_Reg_22_0036,11,v,,,york:905586
Abp_Reg_22_0037,12,r,,,york:905587
Abp_Reg_22_0038,12,v,,,york:905588
Abp_Reg_22_0039,13,r,,,york:905589
Abp_Reg_22_0040,13,v,,,york:905590
Abp_Reg_22_0041,14,r,,,york:905591
Abp_Reg_22_0042,14,v,,,york:905592
Abp_Reg_22_0043,15,r,,,york:905593
Abp_Reg_22_0044,15,v,,,york:905594
Abp_Reg_22_0045,16,r,,,york:905595
Abp_Reg_22_0046,16,v,,,york:905596
Abp_Reg_22_0047,18,r,No folio 17,,york:905597
Abp_Reg_22_0048,18,v,,,york:905598
Abp_Reg_22_0049,19,r,,,york:905599
Abp_Reg_22_0050,19,v,,,york:905600
Abp_Reg_22_0051,20,r,,,york:905601
Abp_Reg_22_0052,20,v,,,york:905602
