Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_17_0060,22,v,,,york:898874
Abp_Reg_17_0061,23,r,,,york:898875
Abp_Reg_17_0062,23,v,,,york:898876
Abp_Reg_17_0063,24,r,,,york:898877
Abp_Reg_17_0064,24,v,,,york:898878
Abp_Reg_17_0065,25,r,,,york:898879
Abp_Reg_17_0066,25,v,,,york:898880
Abp_Reg_17_0067,26,r,,,york:898881
Abp_Reg_17_0068,26,v,,,york:898882
Abp_Reg_17_0069,27,r,,,york:898883
Abp_Reg_17_0070,27,v,,,york:898884
Abp_Reg_17_0071,28,r,,,york:898885
Abp_Reg_17_0072,28,v,,,york:898886
Abp_Reg_17_0073,29,r,,,york:898887
Abp_Reg_17_0074,29,v,,,york:898888
Abp_Reg_17_0075,30,r,,,york:898889
Abp_Reg_17_0076,30,v,,,york:898890
Abp_Reg_17_0077,31,r,,,york:898891
Abp_Reg_17_0078,31,v,,,york:898892
Abp_Reg_17_0079,32,r,,,york:898893
Abp_Reg_17_0080,32,v,,,york:898894
Abp_Reg_17_0081,33,r,,,york:898895
Abp_Reg_17_0082,33,v,,,york:898896
Abp_Reg_17_0083,34,r,,,york:898897
Abp_Reg_17_0084,34,v,,,york:898898
Abp_Reg_17_0085,35,r,,,york:898899
Abp_Reg_17_0086,35,v,,,york:898900
Abp_Reg_17_0087,36,r,,,york:898901
Abp_Reg_17_0088,36,v,,,york:898902
Abp_Reg_17_0089,37,r,,,york:898903
Abp_Reg_17_0090,37,v,,,york:898904
Abp_Reg_17_0091,38,r,,,york:898905
Abp_Reg_17_0092,38,v,,,york:898906
Abp_Reg_17_0093,39,r,,,york:898907
Abp_Reg_17_0094,39,v,,,york:898908
Abp_Reg_17_0095,40,r,,,york:898909
Abp_Reg_17_0096,40,v,,,york:898910
Abp_Reg_17_0097,41,r,,,york:898911
Abp_Reg_17_0098,41,v,,,york:898912
Abp_Reg_17_0099,42,r,,,york:898913
Abp_Reg_17_0100,42,v,,,york:898914
Abp_Reg_17_0101,43,r,,,york:898915
Abp_Reg_17_0102,43,v,,,york:898916
Abp_Reg_17_0103,44,r,,,york:898917
Abp_Reg_17_0104,44,v,,,york:898918
Abp_Reg_17_0105,45,r,,,york:898919
Abp_Reg_17_0106,45,v,,,york:898920
Abp_Reg_17_0107,46,r,,,york:898921
Abp_Reg_17_0108,46,v,,,york:898922
Abp_Reg_17_0109,,,Inside of trimmed back cover of contemporary limp parchment case; Guard,,york:898923
Abp_Reg_17_0110,46,v,Guard,,york:898924
Abp_Reg_17_0111,,,Inside of trimmed back cover of contemporary limp parchment case ,,york:898925
Abp_Reg_17_0112,,,Outside of trimmed back cover of contemporary limp parchment case,,york:898926
Abp_Reg_17_2000,,,Colour reference image,,york:898927
