Image,Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_11_0128,50,r,,,york:912520
Abp_Reg_11_0129,50,v,,,york:912521
Abp_Reg_11_0130,51,r,,,york:912522
Abp_Reg_11_0131,51,v,,,york:912523
Abp_Reg_11_0132,52,r,,,york:912524
Abp_Reg_11_0133,52,v,,,york:912525
Abp_Reg_11_0134,53,r,,,york:912526
Abp_Reg_11_0135,53,v,,,york:912527
Abp_Reg_11_0136,54,r,,,york:912528
Abp_Reg_11_0137,54,v,,,york:912529
Abp_Reg_11_0138,55,r,,,york:912530
Abp_Reg_11_0139,55,v,,,york:912531
Abp_Reg_11_0140,56,r,,,york:912532
Abp_Reg_11_0141,56,v,,,york:912533
Abp_Reg_11_0142,57,r,,,york:912534
Abp_Reg_11_0143,57,v,,,york:912535
Abp_Reg_11_0144,58,r,,,york:912536
Abp_Reg_11_0145,58,v,,,york:912537
Abp_Reg_11_0146,59,r,,,york:912538
Abp_Reg_11_0147,59,v,,,york:912539
Abp_Reg_11_0148,60,r,,,york:912540
Abp_Reg_11_0149,60,v,,,york:912541
Abp_Reg_11_0150,61,r,,,york:912542
Abp_Reg_11_0151,61,v,,,york:912543
Abp_Reg_11_0152,62,r,,,york:912544
Abp_Reg_11_0153,62,v,,,york:912545
Abp_Reg_11_0154,63,r,,,york:912546
Abp_Reg_11_0155,63,v,,,york:912547
Abp_Reg_11_0156,64,r,,,york:912548
Abp_Reg_11_0157,64,v,,,york:912549
Abp_Reg_11_0158,65,r,,,york:912550
Abp_Reg_11_0159,65,v,,,york:912551
Abp_Reg_11_0160,66,r,,,york:912552
Abp_Reg_11_0161,66,v,,,york:912553
Abp_Reg_11_0162,67,r,,,york:912554
Abp_Reg_11_0163,67,v,,,york:912555
Abp_Reg_11_0164,68,r,,,york:912556
Abp_Reg_11_0165,68,v,,,york:912557
Abp_Reg_11_0166,69,r,,,york:912558
Abp_Reg_11_0167,69,v,,,york:912559
Abp_Reg_11_0168,70,r,,,york:912560
Abp_Reg_11_0169,70,v,,,york:912561
Abp_Reg_11_0170,71,r,,,york:912562
Abp_Reg_11_0171,71,v,,,york:912563
Abp_Reg_11_0172,72,r,,,york:912564
Abp_Reg_11_0173,72,v,,,york:912565
Abp_Reg_11_0174,73,r,,,york:912566
Abp_Reg_11_0175,73,v,,,york:912567
Abp_Reg_11_0176,74,r,,,york:912568
Abp_Reg_11_0177,74,v,,,york:912569
Abp_Reg_11_0178,75,r,,,york:912570
Abp_Reg_11_0179,75,v,,,york:912571
Abp_Reg_11_0180,76,r,,,york:912572
Abp_Reg_11_0181,76,v,,,york:912573
Abp_Reg_11_0182,77,r,,,york:912574
Abp_Reg_11_0183,77,v,,,york:912575
Abp_Reg_11_0184,78,r,,,york:912576
Abp_Reg_11_0185,78,v,,,york:912577
Abp_Reg_11_0186,79,r,,,york:912578
Abp_Reg_11_0187,79,v,,,york:912579
Abp_Reg_11_0188,80,r,,,york:912580
Abp_Reg_11_0189,80,v,,,york:912581
Abp_Reg_11_0190,81,r,,,york:912582
Abp_Reg_11_0191,81,v,,,york:912583
Abp_Reg_11_0192,81A,r,Paper,,york:912584
Abp_Reg_11_0193,81A,v,Paper,,york:912585
Abp_Reg_11_0194,81B,r,Paper,,york:912586
Abp_Reg_11_0195,81B,v,Paper,,york:912587
Abp_Reg_11_0196,81C,r,Paper,,york:912588
Abp_Reg_11_0197,81C,v,Paper,,york:912589
Abp_Reg_11_0198,82,r,,,york:912590
Abp_Reg_11_0199,82,v,,,york:912591
Abp_Reg_11_0200,83,r,,,york:912592
Abp_Reg_11_0201,83,v,,,york:912593
Abp_Reg_11_0202,84,r,,,york:912594
Abp_Reg_11_0203,84,v,,,york:912595
Abp_Reg_11_0204,85,r,,,york:912596
Abp_Reg_11_0205,85,v,,,york:912597
Abp_Reg_11_0206,86,r,,,york:912598
Abp_Reg_11_0207,86,v,,,york:912599
Abp_Reg_11_0208,87,r,,,york:912600
Abp_Reg_11_0209,87,v,,,york:912601
Abp_Reg_11_0210,88,r,,,york:912602
Abp_Reg_11_0211,88,v,,,york:912603
Abp_Reg_11_0212,88A,r,,,york:912604
Abp_Reg_11_0213,88A,v,,,york:912605
Abp_Reg_11_0214,89,r,,,york:912606
Abp_Reg_11_0215,89,v,,,york:912607
Abp_Reg_11_0216,90,r,,,york:912608
Abp_Reg_11_0217,90,v,,,york:912609
Abp_Reg_11_0218,90A,r,,,york:912610
Abp_Reg_11_0219,90A,v,,,york:912611
Abp_Reg_11_0220,91,r,,,york:912612
Abp_Reg_11_0221,91,v,,,york:912613
Abp_Reg_11_0222,92,r,,,york:912614
Abp_Reg_11_0223,92,v,,,york:912615
Abp_Reg_11_0224,93,r,,,york:912616
Abp_Reg_11_0225,93,v,,,york:912617
Abp_Reg_11_0226,94,r,,,york:912618
Abp_Reg_11_0227,94,v,,,york:912619
Abp_Reg_11_0228,95,r,,,york:912620
Abp_Reg_11_0229,95,v,,,york:912621
Abp_Reg_11_0230,96,r,Guard,,york:912622
Abp_Reg_11_0231,95,v,Guard,,york:912623
Abp_Reg_11_0232,96,r,,,york:912624
Abp_Reg_11_0233,96,v,,,york:912625
Abp_Reg_11_0234,97,r,,,york:912626
Abp_Reg_11_0235,97,v,,,york:912627
Abp_Reg_11_0236,98,r,,,york:912628
Abp_Reg_11_0237,98,v,,,york:912629
Abp_Reg_11_0238,99,r,,,york:912630
Abp_Reg_11_0239,99,v,,,york:912631
Abp_Reg_11_0240,99A,r,Paper,,york:912632
Abp_Reg_11_0241,99A,v,Paper,,york:912633
Abp_Reg_11_0242,99B,r,Paper,,york:912634
Abp_Reg_11_0243,99B,v,Paper,,york:912635
Abp_Reg_11_0244,99C,r,Paper,,york:912636
Abp_Reg_11_0245,99C,v,Paper,,york:912637
Abp_Reg_11_0246,99D,r,Paper,,york:912638
