"Image 
",Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_07_0130,61,v,,,york:914257
Abp_Reg_07_0131,62,r,,,york:914258
Abp_Reg_07_0132,62,v,,,york:914259
Abp_Reg_07_0133,63,r,,,york:914260
Abp_Reg_07_0134,63,v,,,york:914261
Abp_Reg_07_0135,64,r,,,york:914262
Abp_Reg_07_0136,64,v,,,york:914263
Abp_Reg_07_0137,65,r,,,york:914264
Abp_Reg_07_0138,65,v,,,york:914265
Abp_Reg_07_0139,66,r,,,york:914266
Abp_Reg_07_0140,66,v,,,york:914267
Abp_Reg_07_0141,67,r,,,york:914268
Abp_Reg_07_0142,67,v,,,york:914269
Abp_Reg_07_0143,68,r,,,york:914270
Abp_Reg_07_0144,68,v,,,york:914271
Abp_Reg_07_0145,69,r,,,york:914272
Abp_Reg_07_0146,69,v,,,york:914273
Abp_Reg_07_0147,70,r,,,york:914274
Abp_Reg_07_0148,70,v,,,york:914275
Abp_Reg_07_0149,71,r,,,york:914276
Abp_Reg_07_0150,71,v,,,york:914277
Abp_Reg_07_0151,72,r,,,york:914278
Abp_Reg_07_0152,72,v,,,york:914279
Abp_Reg_07_0153,73,r,,,york:914280
Abp_Reg_07_0154,73,v,,,york:914281
Abp_Reg_07_0155,74,r,,,york:914282
Abp_Reg_07_0156,74,v,,,york:914283
Abp_Reg_07_0157,75,r,,,york:914284
Abp_Reg_07_0158,75,v,,,york:914285
Abp_Reg_07_0159,76,r,,,york:914286
Abp_Reg_07_0160,76,v,,,york:914287
Abp_Reg_07_0161,77,r,,,york:914288
Abp_Reg_07_0162,77,v,,,york:914289
Abp_Reg_07_0163,78,r,,,york:914290
Abp_Reg_07_0164,78,v,,,york:914291
Abp_Reg_07_0165,79,r,,,york:914292
Abp_Reg_07_0166,79,v,,,york:914293
Abp_Reg_07_0167,80,r,,,york:914294
Abp_Reg_07_0168,80,v,,,york:914295
Abp_Reg_07_0169,80,v,,,york:914296
Abp_Reg_07_0170,80,r,,,york:914297
Abp_Reg_07_0171,79,v,,,york:914298
Abp_Reg_07_0172,79,r,,,york:914299
Abp_Reg_07_0173,78,v,,,york:914300
Abp_Reg_07_0174,78,r,,,york:914301
Abp_Reg_07_0175,77,v,,,york:914302
Abp_Reg_07_0176,77,r,,,york:914303
Abp_Reg_07_0177,81,r,,,york:914304
Abp_Reg_07_0178,81,v,,,york:914305
Abp_Reg_07_0179,82,v,,,york:914306
Abp_Reg_07_0180,82,r,,,york:914307
Abp_Reg_07_0181,82,r,,,york:914308
Abp_Reg_07_0182,82,v,,,york:914309
Abp_Reg_07_0183,83,r,,,york:914310
Abp_Reg_07_0184,83,v,,,york:914311
Abp_Reg_07_0185,84,r,,,york:914312
Abp_Reg_07_0186,84,v,,,york:914313
Abp_Reg_07_0187,85,r,,,york:914314
Abp_Reg_07_0188,85,v,,,york:914315
Abp_Reg_07_0189,86,r,,,york:914316
Abp_Reg_07_0190,86,v,,,york:914317
Abp_Reg_07_0191,87,r,,,york:914318
Abp_Reg_07_0192,87,v,,,york:914319
Abp_Reg_07_0193,88,r,,,york:914320
Abp_Reg_07_0194,88,v,,,york:914321
Abp_Reg_07_0195,89,r,,,york:914322
Abp_Reg_07_0196,89,v,,,york:914323
Abp_Reg_07_0197,90,r,,,york:914324
Abp_Reg_07_0198,90,v,,,york:914325
Abp_Reg_07_0199,91,r,,,york:914326
Abp_Reg_07_0200,91,v,,,york:914327
Abp_Reg_07_0201,92,r,,,york:914328
Abp_Reg_07_0202,92,v,,,york:914329
Abp_Reg_07_0203,93,r,,,york:914330
Abp_Reg_07_0204,93,v,,,york:914331
Abp_Reg_07_0205,94,r,,,york:914332
Abp_Reg_07_0206,94,v,,,york:914333
Abp_Reg_07_0207,95,r,,,york:914334
Abp_Reg_07_0208,95,v,,,york:914335
Abp_Reg_07_0209,96,r,,,york:914336
Abp_Reg_07_0210,96,v,,,york:914337
Abp_Reg_07_0211,97,r,,,york:914338
Abp_Reg_07_0212,97,v,,,york:914339
Abp_Reg_07_0213,98,r,,,york:914340
Abp_Reg_07_0214,98,v,,,york:914341
Abp_Reg_07_0215,99,r,,,york:914342
Abp_Reg_07_0216,99,v,,,york:914343
Abp_Reg_07_0217,100,r,,,york:914344
Abp_Reg_07_0218,101,r,,,york:914345
Abp_Reg_07_0219,100,v,,,york:914346
Abp_Reg_07_0220,100,v,,,york:914347
Abp_Reg_07_0221,101,r,,,york:914348
Abp_Reg_07_0222,101,v,,,york:914349
Abp_Reg_07_0223,102,r,,,york:914350
Abp_Reg_07_0224,102,v,,,york:914351
Abp_Reg_07_0225,103,r,,,york:914352
Abp_Reg_07_0226,103,v,,,york:914353
Abp_Reg_07_0227,104,r,,,york:914354
Abp_Reg_07_0228,104,v,,,york:914355
Abp_Reg_07_0229,105,r,,,york:914356
Abp_Reg_07_0230,105,v,,,york:914357
Abp_Reg_07_0231,106,r,,,york:914358
Abp_Reg_07_0232,106,v,,,york:914359
Abp_Reg_07_0233,107,r,,,york:914360
Abp_Reg_07_0234,107,v,,,york:914361
Abp_Reg_07_0235,108,r,,,york:914362
Abp_Reg_07_0236,108,v,,,york:914363
Abp_Reg_07_0237,109,r,,,york:914364
Abp_Reg_07_0238,109,v,,,york:914365
Abp_Reg_07_0239,110,r,,,york:914366
Abp_Reg_07_0240,110,v,,,york:914367
Abp_Reg_07_0241,111,r,,,york:914368
Abp_Reg_07_0242,111,v,,,york:914369
Abp_Reg_07_0243,112,r,,,york:914370
Abp_Reg_07_0244,112,v,,,york:914371
Abp_Reg_07_0245,113,r,,,york:914372
Abp_Reg_07_0246,113,r,,,york:914373
Abp_Reg_07_0247,113,r,,,york:914374
Abp_Reg_07_0248,113,v,,,york:914375
Abp_Reg_07_0249,113,v,,,york:914376
Abp_Reg_07_0250,114,v,,,york:914377
Abp_Reg_07_0251,114,r,,,york:914378
Abp_Reg_07_0252,114,r,,,york:914379
Abp_Reg_07_0253,114,v,,,york:914380
Abp_Reg_07_0254,113,r,,,york:914381
Abp_Reg_07_0255,115,r,,,york:914382
Abp_Reg_07_0256,115,v,,,york:914383
Abp_Reg_07_0257,116,r,,,york:914384
Abp_Reg_07_0258,116,v,,,york:914385
Abp_Reg_07_0259,117,r,,,york:914386
Abp_Reg_07_0260,117,v,,,york:914387
Abp_Reg_07_0261,118,r,,,york:914388
Abp_Reg_07_0262,118,v,,,york:914389
Abp_Reg_07_0263,119,r,,,york:914390
Abp_Reg_07_0264,119,v,,,york:914391
Abp_Reg_07_0265,120,r,,,york:914392
Abp_Reg_07_0266,120,v,,,york:914393
Abp_Reg_07_0267,120,v,,,york:914394
Abp_Reg_07_0268,120,r,,,york:914395
Abp_Reg_07_0269,121,r,,,york:914396
Abp_Reg_07_0270,121,v,,,york:914397
Abp_Reg_07_0271,122,r,,,york:914398
Abp_Reg_07_0272,122,v,,,york:914399
Abp_Reg_07_0273,123,r,,,york:914400
Abp_Reg_07_0274,123,v,,,york:914401
Abp_Reg_07_0275,124,r,,,york:914402
Abp_Reg_07_0276,124,v,,,york:914403
Abp_Reg_07_0277,125,r,,,york:914404
Abp_Reg_07_0278,125,v,,,york:914405
Abp_Reg_07_0279,126,r,,,york:914406
Abp_Reg_07_0280,126,v,,,york:914407
Abp_Reg_07_0281,127,r,,,york:914408
Abp_Reg_07_0282,127,v,,,york:914409
Abp_Reg_07_0283,128,r,,,york:914410
Abp_Reg_07_0284,128,v,,,york:914411
Abp_Reg_07_0285,129,r,,,york:914412
Abp_Reg_07_0286,129,v,,,york:914413
Abp_Reg_07_0287,130,r,,,york:914414
Abp_Reg_07_0288,130,v,,,york:914415
Abp_Reg_07_0289,131,r,,,york:914416
Abp_Reg_07_0290,131,v,,,york:914417
Abp_Reg_07_0291,132,r,,,york:914418
Abp_Reg_07_0292,132,v,,,york:914419
Abp_Reg_07_0293,133,r,,,york:914420
Abp_Reg_07_0294,133,v,,,york:914421
Abp_Reg_07_0295,134,r,,,york:914422
Abp_Reg_07_0296,134,v,,,york:914423
Abp_Reg_07_0297,135,r,,,york:914424
Abp_Reg_07_0298,135,v,,,york:914425
