Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_32_0122,46,r,,,york:856239
Abp_Reg_32_0123,46,v,,,york:856240
Abp_Reg_32_0124,47,r,,,york:856241
Abp_Reg_32_0125,47,v,,,york:856242
Abp_Reg_32_0126,48,r,,,york:856243
Abp_Reg_32_0127,48,v,,,york:856244
Abp_Reg_32_0128,49,r,,,york:856245
Abp_Reg_32_0129,49,v,,,york:856246
Abp_Reg_32_0130,50,r,,,york:856247
Abp_Reg_32_0131,50,v,,,york:856248
Abp_Reg_32_0132,51,r,,,york:856249
Abp_Reg_32_0133,51,v,,,york:856250
Abp_Reg_32_0134,52,r,,,york:856251
Abp_Reg_32_0135,52,v,,,york:856252
Abp_Reg_32_0136,53,r,,,york:856253
Abp_Reg_32_0137,53,v,,,york:856254
Abp_Reg_32_0138,54,r,,,york:856255
Abp_Reg_32_0139,54,v,,,york:856256
Abp_Reg_32_0140,55,r,,,york:856257
Abp_Reg_32_0141,55,v,,,york:856258
Abp_Reg_32_0142,56,r,,,york:856259
Abp_Reg_32_0143,56,v,,,york:856260
Abp_Reg_32_0144,57,r,,,york:856261
Abp_Reg_32_0145,57,v,,,york:856262
Abp_Reg_32_0146,58,r,,,york:856263
Abp_Reg_32_0147,58,v,,,york:856264
Abp_Reg_32_0148,59,r,,,york:856265
Abp_Reg_32_0149,59,v,,,york:856266
Abp_Reg_32_0150,60,r,,,york:856267
Abp_Reg_32_0151,60,v,,,york:856268
Abp_Reg_32_0152,61,r,,,york:856269
Abp_Reg_32_0153,61,v,,,york:856270
Abp_Reg_32_0154,62,r,,,york:856271
Abp_Reg_32_0155,62,v,,,york:856272
Abp_Reg_32_0156,63,r,,,york:856273
Abp_Reg_32_0157,63,v,,,york:856274
Abp_Reg_32_0158,64,r,,,york:856275
Abp_Reg_32_0159,64,v,,,york:856276
Abp_Reg_32_0160,65,r,,,york:856277
Abp_Reg_32_0161,65,v,,,york:856278
Abp_Reg_32_0162,66,r,,,york:856279
Abp_Reg_32_0163,66,v,,,york:856280
Abp_Reg_32_0164,67,r,,,york:856281
Abp_Reg_32_0165,67,v,,,york:856282
Abp_Reg_32_0166,68,r,,,york:856283
Abp_Reg_32_0167,68,v,,,york:856284
Abp_Reg_32_0168,69,r,,,york:856285
Abp_Reg_32_0169,69,v,,,york:856286
Abp_Reg_32_0170,70,r,,,york:856287
Abp_Reg_32_0171,70,v,,,york:856288
Abp_Reg_32_0172,71,r,,,york:856289
Abp_Reg_32_0173,71,v,,,york:856290
Abp_Reg_32_0174,72,r,,,york:856291
Abp_Reg_32_0175,72,v,,,york:856292
Abp_Reg_32_0176,73,r,,,york:856293
Abp_Reg_32_0177,73,v,,,york:856294
