Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_03_0001,,,Outside of front board,,york:892589
Abp_Reg_03_0002,,,Pastedown on inside of front board; Paper,,york:892590
Abp_Reg_03_0003,,,Front flyleaf 1 (recto); Paper,,york:892591
Abp_Reg_03_0004,,,Front flyleaf 1 (verso); Paper,,york:892592
Abp_Reg_03_0005,,,Front flyleaf 2 (recto); Paper,,york:892593
Abp_Reg_03_0006,,,Front flyleaf 2 (verso); Paper,,york:892594
Abp_Reg_03_0007,,,Outside of repaired and trimmed front cover of contemporary limp parchment case,,york:892595
Abp_Reg_03_0008,,,Inside of repaired and trimmed front cover of contemporary limp parchment case,,york:892596
Abp_Reg_03_0009,1,r,,,york:892597
Abp_Reg_03_0010,1,r,,UV,york:892598
Abp_Reg_03_0011,1,v,,,york:892599
Abp_Reg_03_0012,1,v,,UV,york:892600
Abp_Reg_03_0013,2,r,,,york:892601
Abp_Reg_03_0014,2,r,,UV,york:892602
Abp_Reg_03_0015,2,v,,,york:892603
Abp_Reg_03_0016,2,v,,UV,york:892604
Abp_Reg_03_0017,3,r,,,york:892605
Abp_Reg_03_0018,3,v,,,york:892606
Abp_Reg_03_0019,4,r,,,york:892607
Abp_Reg_03_0020,4,v,,,york:892608
Abp_Reg_03_0021,5,r,,,york:892609
Abp_Reg_03_0022,5,v,,,york:892610
Abp_Reg_03_0023,6,r,,,york:892611
Abp_Reg_03_0024,6,v,,,york:892612
Abp_Reg_03_0025,7,r,,,york:892613
Abp_Reg_03_0026,7,v,,,york:892614
Abp_Reg_03_0027,8,r,,,york:892615
Abp_Reg_03_0028,8,v,,,york:892616
Abp_Reg_03_0029,9,r,,,york:892617
Abp_Reg_03_0030,9,v,,,york:892618
Abp_Reg_03_0031,10,r,,,york:892619
Abp_Reg_03_0032,10,v,,,york:892620
Abp_Reg_03_0033,11,r,,,york:892621
Abp_Reg_03_0034,11,v,,,york:892622
Abp_Reg_03_0035,12,r,,,york:892623
Abp_Reg_03_0036,12,v,,,york:892624
Abp_Reg_03_0037,13,r,,,york:892625
Abp_Reg_03_0038,13,v,,,york:892626
Abp_Reg_03_0039,14,r,,,york:892627
Abp_Reg_03_0040,14,v,,,york:892628
Abp_Reg_03_0041,15,r,,,york:892629
Abp_Reg_03_0042,15,v,,,york:892630
Abp_Reg_03_0043,16,r,,,york:892631
Abp_Reg_03_0044,16,v,,,york:892632
Abp_Reg_03_0045,17,r,,,york:892633
Abp_Reg_03_0046,17,v,,,york:892634
Abp_Reg_03_0047,18,r,,,york:892635
Abp_Reg_03_0048,18,v,,,york:892636
Abp_Reg_03_0049,19,r,,,york:892637
Abp_Reg_03_0050,19,v,,,york:892638
Abp_Reg_03_0051,20,r,,,york:892639
Abp_Reg_03_0052,20,v,,,york:892640
Abp_Reg_03_0053,21,r,,,york:892641
Abp_Reg_03_0054,21,v,,,york:892642
Abp_Reg_03_0055,22,r,,,york:892643
Abp_Reg_03_0056,22,v,,,york:892644
Abp_Reg_03_0057,23,r,,,york:892645
Abp_Reg_03_0058,23,v,,,york:892646
Abp_Reg_03_0059,24,r,,,york:892647
Abp_Reg_03_0060,24,v,,,york:892648
Abp_Reg_03_0061,25,r,,,york:892649
Abp_Reg_03_0062,25,v,,,york:892650
Abp_Reg_03_0063,26,r,,,york:892651
Abp_Reg_03_0064,26,v,,,york:892652
Abp_Reg_03_0065,27,r,,,york:892653
Abp_Reg_03_0066,27,v,,,york:892654
Abp_Reg_03_0067,28,r,,,york:892655
Abp_Reg_03_0068,28,v,,,york:892656
Abp_Reg_03_0069,29,r,,,york:892657
Abp_Reg_03_0070,29,v,,,york:892658
Abp_Reg_03_0071,30,r,,,york:892659
Abp_Reg_03_0072,30,v,,,york:892660
Abp_Reg_03_0073,31,r,,,york:892661
Abp_Reg_03_0074,31,r,,,york:892662
Abp_Reg_03_0075,31,r,,,york:892663
Abp_Reg_03_0076,31,v,,,york:892664
Abp_Reg_03_0077,32,r,,,york:892665
Abp_Reg_03_0078,32,v,,,york:892666
Abp_Reg_03_0079,33,r,,,york:892667
Abp_Reg_03_0080,33,v,,,york:892668
Abp_Reg_03_0081,34,r,,,york:892669
Abp_Reg_03_0082,34,v,,,york:892670
Abp_Reg_03_0083,35,r,,,york:892671
Abp_Reg_03_0084,35,v,,,york:892672
Abp_Reg_03_0085,36,r,,,york:892673
Abp_Reg_03_0086,36,v,,,york:892674
Abp_Reg_03_0087,37,r,,,york:892675
Abp_Reg_03_0088,37,v,,,york:892676
Abp_Reg_03_0089,38,r,,,york:892677
Abp_Reg_03_0090,38,v,,,york:892678
Abp_Reg_03_0091,39,r,,,york:892679
Abp_Reg_03_0092,39,v,,,york:892680
Abp_Reg_03_0093,40,r,,,york:892681
Abp_Reg_03_0094,40,v,,,york:892682
Abp_Reg_03_0095,41,r,,,york:892683
Abp_Reg_03_0096,41,v,,,york:892684
Abp_Reg_03_0097,42,r,,,york:892685
Abp_Reg_03_0098,42,v,,,york:892686
Abp_Reg_03_0099,43,r,,,york:892687
Abp_Reg_03_0100,43,v,,,york:892688
Abp_Reg_03_0101,44,r,,,york:892689
Abp_Reg_03_0102,44,v,,,york:892690
Abp_Reg_03_0103,45,r,,,york:892691
Abp_Reg_03_0104,45,v,,,york:892692
Abp_Reg_03_0105,46,r,,,york:892693
Abp_Reg_03_0106,46,v,,,york:892694
Abp_Reg_03_0107,47,r,,,york:892695
Abp_Reg_03_0108,47,v,,,york:892696
Abp_Reg_03_0109,48,r,,,york:892697
Abp_Reg_03_0110,48,v,,,york:892698
Abp_Reg_03_0111,49,r,,,york:892699
Abp_Reg_03_0112,49,v,,,york:892700
Abp_Reg_03_0113,50,r,,,york:892701
Abp_Reg_03_0114,50,v,,,york:892702
Abp_Reg_03_0115,51,r,,,york:892703
Abp_Reg_03_0116,51,v,,,york:892704
Abp_Reg_03_0117,52,r,,,york:892705
Abp_Reg_03_0118,52,v,,,york:892706
Abp_Reg_03_0119,53,r,,,york:892707
Abp_Reg_03_0120,53,v,,,york:892708
Abp_Reg_03_0121,54,r,,,york:892709
Abp_Reg_03_0122,54,v,,,york:892710
Abp_Reg_03_0123,55,r,,,york:892711
Abp_Reg_03_0124,55,v,,,york:892712
Abp_Reg_03_0125,56,r,,,york:892713
Abp_Reg_03_0126,56,v,,,york:892714
Abp_Reg_03_0127,57,r,,,york:892715
Abp_Reg_03_0128,57,v,,,york:892716
Abp_Reg_03_0129,58,r,,,york:892717
Abp_Reg_03_0130,58,v,,,york:892718
Abp_Reg_03_0131,59,r,,,york:892719
Abp_Reg_03_0132,59,v,,,york:892720
Abp_Reg_03_0133,60,r,,,york:892721
Abp_Reg_03_0134,60,v,,,york:892722
Abp_Reg_03_0135,61,r,,,york:892723
Abp_Reg_03_0136,61,v,,,york:892724
Abp_Reg_03_0137,62,r,,,york:892725
Abp_Reg_03_0138,62,v,,,york:892726
