Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_12_0200,84,r,,,york:897999
Abp_Reg_12_0201,84,v,,,york:898000
Abp_Reg_12_0202,85,r,,,york:898001
Abp_Reg_12_0203,85,v,,,york:898002
Abp_Reg_12_0204,86,r,,,york:898003
Abp_Reg_12_0205,86,v,,,york:898004
Abp_Reg_12_0206,87,r,,,york:898005
Abp_Reg_12_0207,87,v,,,york:898006
Abp_Reg_12_0208,88,r,,,york:898007
Abp_Reg_12_0209,88,v,,,york:898008
Abp_Reg_12_0210,89,r,,,york:898009
Abp_Reg_12_0211,89,v,,,york:898010
Abp_Reg_12_0212,90,r,,,york:898011
Abp_Reg_12_0213,90,v,,,york:898012
Abp_Reg_12_0214,91,r,,,york:898013
Abp_Reg_12_0215,91,v,,,york:898014
Abp_Reg_12_0216,92,r,,,york:898015
Abp_Reg_12_0217,92,v,,,york:898016
Abp_Reg_12_0218,93,r,,,york:898017
Abp_Reg_12_0219,93,v,,,york:898018
Abp_Reg_12_0220,94,r,,,york:898019
Abp_Reg_12_0221,94,v,,,york:898020
Abp_Reg_12_0222,95,r,,,york:898021
Abp_Reg_12_0223,95,v,,,york:898022
Abp_Reg_12_0224,96,r,,,york:898023
Abp_Reg_12_0225,96,v,,,york:898024
Abp_Reg_12_0226,97,r,,,york:898025
Abp_Reg_12_0227,97,v,,,york:898026
Abp_Reg_12_0228,98,r,,,york:898027
Abp_Reg_12_0229,98,v,,,york:898028
Abp_Reg_12_0230,99,r,,,york:898029
Abp_Reg_12_0231,99,v,,,york:898030
Abp_Reg_12_0232,100,r,,,york:898031
Abp_Reg_12_0233,100,v,,,york:898032
Abp_Reg_12_0234,100A,r,,,york:898033
Abp_Reg_12_0235,100A,v,,,york:898034
Abp_Reg_12_0236,101,r,,,york:898035
Abp_Reg_12_0237,101,v,,,york:898036
Abp_Reg_12_0238,102,r,,,york:898037
Abp_Reg_12_0239,102,v,,,york:898038
Abp_Reg_12_0240,103,r,,,york:898039
Abp_Reg_12_0241,103,v,,,york:898040
Abp_Reg_12_0242,104,r,,,york:898041
Abp_Reg_12_0243,104,v,,,york:898042
Abp_Reg_12_0244,105,r,,,york:898043
Abp_Reg_12_0245,105,v,,,york:898044
Abp_Reg_12_0246,106,r,,,york:898045
Abp_Reg_12_0247,106,v,,,york:898046
Abp_Reg_12_0248,107,r,,,york:898047
Abp_Reg_12_0249,107,v,,,york:898048
Abp_Reg_12_0250,108,r,,,york:898049
Abp_Reg_12_0251,108,v,,,york:898050
Abp_Reg_12_0252,109,r,,,york:898051
Abp_Reg_12_0253,109,v,,,york:898052
Abp_Reg_12_0254,110,r,,,york:898053
Abp_Reg_12_0255,110,v,,,york:898054
Abp_Reg_12_0256,111,r,,,york:898055
Abp_Reg_12_0257,111,v,,,york:898056
Abp_Reg_12_0258,112,r,,,york:898057
Abp_Reg_12_0259,112,v,,,york:898058
Abp_Reg_12_0260,113,r,,,york:898059
Abp_Reg_12_0261,113,v,,,york:898060
Abp_Reg_12_0262,114,r,,,york:898061
Abp_Reg_12_0263,114,v,,,york:898062
Abp_Reg_12_0264,115,r,,,york:898063
Abp_Reg_12_0265,115,v,,,york:898064
Abp_Reg_12_0266,116,r,,,york:898065
Abp_Reg_12_0267,116,v,,,york:898066
Abp_Reg_12_0268,117,r,,,york:898067
Abp_Reg_12_0269,117,v,,,york:898068
Abp_Reg_12_0270,118,r,,,york:898069
Abp_Reg_12_0271,118,r,,UV,york:898070
Abp_Reg_12_0272,118,v,,,york:898071
Abp_Reg_12_0273,119,r,,,york:898072
Abp_Reg_12_0274,119,v,,,york:898073
Abp_Reg_12_0275,120,r,,,york:898074
Abp_Reg_12_0276,120,v,,,york:898075
Abp_Reg_12_0277,121,r,,,york:898076
Abp_Reg_12_0278,121,v,,,york:898077
Abp_Reg_12_0279,122,r,,,york:898078
Abp_Reg_12_0280,122,v,,,york:898079
Abp_Reg_12_0281,123,r,,,york:898080
Abp_Reg_12_0282,123,v,,,york:898081
Abp_Reg_12_0283,124,r,,,york:898082
Abp_Reg_12_0284,124,v,,,york:898083
Abp_Reg_12_0285,125,r,,,york:898084
Abp_Reg_12_0286,125,v,,,york:898085
Abp_Reg_12_0287,126,r,,,york:898086
Abp_Reg_12_0288,126,v,,,york:898087
Abp_Reg_12_0289,127,r,,,york:898088
Abp_Reg_12_0290,127,v,,,york:898089
Abp_Reg_12_0291,128,r,,,york:898090
Abp_Reg_12_0292,128,v,,,york:898091
Abp_Reg_12_0293,129,r,,,york:898092
Abp_Reg_12_0294,129,v,,,york:898093
Abp_Reg_12_0295,130,r,,,york:898094
Abp_Reg_12_0296,130,v,,,york:898095
Abp_Reg_12_0297,131,r,,,york:898096
Abp_Reg_12_0298,131,v,,,york:898097
Abp_Reg_12_0299,132,r,,,york:898098
Abp_Reg_12_0300,132,v,,,york:898099
Abp_Reg_12_0301,133,r,,,york:898100
Abp_Reg_12_0302,133,v,,,york:898101
Abp_Reg_12_0303,134,r,,,york:898102
Abp_Reg_12_0304,134,v,,,york:898103
Abp_Reg_12_0305,135,r,,,york:898104
Abp_Reg_12_0306,135,v,,,york:898105
Abp_Reg_12_0307,136,r,,,york:898106
Abp_Reg_12_0308,136,v,,,york:898107
Abp_Reg_12_0309,137,r,,,york:898108
Abp_Reg_12_0310,137,v,,,york:898109
Abp_Reg_12_0311,138,r,,,york:898110
Abp_Reg_12_0312,138,v,,,york:898111
Abp_Reg_12_0313,139,r,,,york:898112
Abp_Reg_12_0314,139,v,,,york:898113
Abp_Reg_12_0315,140,r,,,york:898114
Abp_Reg_12_0316,140,v,,,york:898115
Abp_Reg_12_0317,141,r,,,york:898116
Abp_Reg_12_0318,141,v,,,york:898117
Abp_Reg_12_0319,142,r,Contemporary back cover lining (recto); Guard,,york:898118
Abp_Reg_12_0320,141,v,Guard,,york:898119
Abp_Reg_12_0321,142,r,Contemporary back cover lining (recto),,york:898120
Abp_Reg_12_0322,142,v,Contemporary back cover lining (verso),,york:898121
Abp_Reg_12_0323,,,Back flyleaf 2 (recto); Paper,,york:898122
Abp_Reg_12_0324,,,Back flyleaf 2 (verso); Paper,,york:898123
Abp_Reg_12_0325,,,Back flyleaf 1 (recto); Paper,,york:898124
Abp_Reg_12_0326,,,Back flyleaf 1 (verso); Paper,,york:898125
Abp_Reg_12_0327,,,Pastedown on inside of back board; Paper,,york:898126
Abp_Reg_12_0328,,,Outside of back board,,york:898127
Abp_Reg_12_2000,,,Colour reference image,,york:898128
