Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_30_0001,,,Outside of front board,,york:904125
Abp_Reg_30_0002,,,Pastedown on inside of front board; Paper,,york:904126
Abp_Reg_30_0003,,,Front flyleaf 1 (recto); Paper,,york:904127
Abp_Reg_30_0004,,,Front flyleaf 1 (verso); Paper,,york:904128
Abp_Reg_30_0005,,,Front flyleaf 2 (recto); Paper,,york:904129
Abp_Reg_30_0006,,,Front flyleaf 2 (verso); Paper,,york:904130
Abp_Reg_30_0007,,,Outside of front cover of contemporary limp parchment case,,york:904131
Abp_Reg_30_0008,,,Outside of front cover of contemporary limp parchment case,UV,york:904132
Abp_Reg_30_0009,,,Inside of front cover of contemporary limp parchment case,,york:904133
Abp_Reg_30_0010,,,Front cover for index (recto); Paper,,york:904134
Abp_Reg_30_0011,,,Front cover for index (verso); Paper,,york:904135
Abp_Reg_30_0012,i,r,Index; Paper,,york:904136
Abp_Reg_30_0013,i,v,Index; Paper,,york:904137
Abp_Reg_30_0014,ii,r,Index; Paper,,york:904138
Abp_Reg_30_0015,ii,v,Index; Paper,,york:904139
Abp_Reg_30_0016,iii,r,Index; Paper,,york:904140
Abp_Reg_30_0017,iii,v,Index; Paper,,york:904141
Abp_Reg_30_0018,iv,r,Index; Paper,,york:904142
Abp_Reg_30_0019,iv,v,Index; Paper,,york:904143
Abp_Reg_30_0020,,,Back cover for index (recto); Paper,,york:904144
Abp_Reg_30_0021,,,Back cover for index (verso); Paper,,york:904145
Abp_Reg_30_0022,1,r,,,york:904146
Abp_Reg_30_0023,1,r,,UV,york:904147
Abp_Reg_30_0024,1,v,,,york:904148
Abp_Reg_30_0025,2,r,,,york:904149
Abp_Reg_30_0026,2,v,,,york:904150
Abp_Reg_30_0027,2,v,,UV,york:904151
Abp_Reg_30_0028,3,r,,,york:904152
Abp_Reg_30_0029,3,v,,,york:904153
Abp_Reg_30_0030,4,r,,,york:904154
Abp_Reg_30_0031,4,r,,UV,york:904155
Abp_Reg_30_0032,4,v,,,york:904156
Abp_Reg_30_0033,5,r,,,york:904157
Abp_Reg_30_0034,5,v,,,york:904158
Abp_Reg_30_0035,6,r,,,york:904159
Abp_Reg_30_0036,6,v,,,york:904160
Abp_Reg_30_0037,7,r,,,york:904161
Abp_Reg_30_0038,7,v,,,york:904162
Abp_Reg_30_0039,8,r,,,york:904163
Abp_Reg_30_0040,8,v,,,york:904164
Abp_Reg_30_0041,9,r,,,york:904165
Abp_Reg_30_0042,9,v,,,york:904166
Abp_Reg_30_0043,10,r,,,york:904167
Abp_Reg_30_0044,10,v,,,york:904168
Abp_Reg_30_0045,11,r,,,york:904169
Abp_Reg_30_0046,11,v,,,york:904170
Abp_Reg_30_0047,12,r,,,york:904171
Abp_Reg_30_0048,12,v,,,york:904172
Abp_Reg_30_0049,13,r,,,york:904173
Abp_Reg_30_0050,13,v,,,york:904174
Abp_Reg_30_0051,14,r,,,york:904175
Abp_Reg_30_0052,14,v,,,york:904176
Abp_Reg_30_0053,15,r,,,york:904177
Abp_Reg_30_0054,15,v,,,york:904178
Abp_Reg_30_0055,16,r,,,york:904179
Abp_Reg_30_0056,16,v,,,york:904180
Abp_Reg_30_0057,17,r,,,york:904181
Abp_Reg_30_0058,17,v,,,york:904182
Abp_Reg_30_0059,18,r,,,york:904183
Abp_Reg_30_0060,18,v,,,york:904184
Abp_Reg_30_0061,19,r,,,york:904185
Abp_Reg_30_0062,19,v,,,york:904186
Abp_Reg_30_0063,20,r,,,york:904187
Abp_Reg_30_0064,20,r,,UV,york:904188
Abp_Reg_30_0065,20,v,,,york:904189
Abp_Reg_30_0066,21,r,,,york:904190
Abp_Reg_30_0067,21,v,,,york:904191
Abp_Reg_30_0068,22,r,,,york:904192
Abp_Reg_30_0069,22,v,,,york:904193
Abp_Reg_30_0070,23,r,,,york:904194
Abp_Reg_30_0071,23,v,,,york:904195
Abp_Reg_30_0072,24,r,,,york:904196
Abp_Reg_30_0073,24,v,,,york:904197
Abp_Reg_30_0074,25,r,,,york:904198
Abp_Reg_30_0075,25,v,,,york:904199
Abp_Reg_30_0076,26,r,,,york:904200
Abp_Reg_30_0077,26,v,,,york:904201
Abp_Reg_30_0078,27,r,,,york:904202
Abp_Reg_30_0079,27,v,,,york:904203
Abp_Reg_30_0080,28,r,,,york:904204
Abp_Reg_30_0081,28,v,,,york:904205
Abp_Reg_30_0082,29,r,,,york:904206
Abp_Reg_30_0083,29,v,,,york:904207
Abp_Reg_30_0084,30,r,,,york:904208
Abp_Reg_30_0085,30,v,,,york:904209
Abp_Reg_30_0086,31,r,,,york:904210
Abp_Reg_30_0087,31,v,,,york:904211
Abp_Reg_30_0088,32,r,,,york:904212
Abp_Reg_30_0089,32,v,,,york:904213
Abp_Reg_30_0090,33,r,,,york:904214
Abp_Reg_30_0091,33,v,,,york:904215
Abp_Reg_30_0092,34,r,,,york:904216
Abp_Reg_30_0093,34,v,,,york:904217
Abp_Reg_30_0094,35,r,,,york:904218
Abp_Reg_30_0095,35,v,,,york:904219
Abp_Reg_30_0096,36,r,,,york:904220
Abp_Reg_30_0097,36,v,,,york:904221
Abp_Reg_30_0098,37,r,,,york:904222
Abp_Reg_30_0099,37,v,,,york:904223
Abp_Reg_30_0100,38,r,,,york:904224
Abp_Reg_30_0101,38,v,,,york:904225
Abp_Reg_30_0102,39,r,,,york:904226
Abp_Reg_30_0103,39,v,,,york:904227
Abp_Reg_30_0104,40,r,,,york:904228
Abp_Reg_30_0105,40,v,,,york:904229
Abp_Reg_30_0106,41,r,,,york:904230
Abp_Reg_30_0107,41,v,,,york:904231
Abp_Reg_30_0108,42,r,,,york:904232
Abp_Reg_30_0109,42,v,,,york:904233
Abp_Reg_30_0110,43,r,,,york:904234
Abp_Reg_30_0111,43,v,,,york:904235
Abp_Reg_30_0112,44,r,,,york:904236
Abp_Reg_30_0113,44,v,,,york:904237
Abp_Reg_30_0114,45,r,,,york:904238
Abp_Reg_30_0115,45,v,,,york:904239
Abp_Reg_30_0116,46,r,,,york:904240
Abp_Reg_30_0117,46,v,,,york:904241
Abp_Reg_30_0118,47,r,,,york:904242
Abp_Reg_30_0119,47,v,,,york:904243
Abp_Reg_30_0120,48,r,,,york:904244
Abp_Reg_30_0121,48,v,,,york:904245
Abp_Reg_30_0122,49,r,,,york:904246
Abp_Reg_30_0123,49,v,,,york:904247
Abp_Reg_30_0124,50,r,,,york:904248
Abp_Reg_30_0125,50,v,,,york:904249
Abp_Reg_30_0126,51,r,,,york:904250
Abp_Reg_30_0127,51,v,,,york:904251
Abp_Reg_30_0128,52,r,,,york:904252
Abp_Reg_30_0129,52,v,,,york:904253
Abp_Reg_30_0130,53,r,,,york:904254
Abp_Reg_30_0131,53,v,,,york:904255
Abp_Reg_30_0132,54,r,,,york:904256
Abp_Reg_30_0133,54,v,,,york:904257
Abp_Reg_30_0134,55,r,,,york:904258
Abp_Reg_30_0135,55,v,,,york:904259
Abp_Reg_30_0136,56,r,,,york:904260
Abp_Reg_30_0137,56,v,,,york:904261
Abp_Reg_30_0138,57,r,,,york:904262
Abp_Reg_30_0139,57,v,,,york:904263
Abp_Reg_30_0140,58,r,,,york:904264
Abp_Reg_30_0141,58,v,,,york:904265
Abp_Reg_30_0142,59,r,,,york:904266
Abp_Reg_30_0143,59,v,,,york:904267
Abp_Reg_30_0144,60,r,,,york:904268
Abp_Reg_30_0145,60,v,,,york:904269
Abp_Reg_30_0146,61,r,,,york:904270
Abp_Reg_30_0147,61,v,,,york:904271
Abp_Reg_30_0148,62,r,,,york:904272
Abp_Reg_30_0149,62,v,,,york:904273
