Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_13_0061,25,r,,,york:898190
Abp_Reg_13_0062,25,v,,,york:898191
Abp_Reg_13_0063,26,r,,,york:898192
Abp_Reg_13_0064,26,v,,,york:898193
Abp_Reg_13_0065,27,r,,,york:898194
Abp_Reg_13_0066,27,v,,,york:898195
Abp_Reg_13_0067,28,r,,,york:898196
Abp_Reg_13_0068,28,v,,,york:898197
Abp_Reg_13_0069,29,r,,,york:898198
Abp_Reg_13_0070,29,v,,,york:898199
Abp_Reg_13_0071,30,r,,,york:898200
Abp_Reg_13_0072,30,v,,,york:898201
Abp_Reg_13_0073,31,r,Front cover of contemporary parchment wrapper 1 (recto),,york:898202
Abp_Reg_13_0074,31,v,Front cover of contemporary parchment wrapper 1 (verso),,york:898203
Abp_Reg_13_0075,32,r,,,york:898204
Abp_Reg_13_0076,32,v,Guard,,york:898205
Abp_Reg_13_0077,33,r,Guard,,york:898206
Abp_Reg_13_0078,32,v,,,york:898207
Abp_Reg_13_0079,33,r,,,york:898208
Abp_Reg_13_0080,33,v,,,york:898209
Abp_Reg_13_0081,34,r,,,york:898210
Abp_Reg_13_0082,34,v,,,york:898211
Abp_Reg_13_0083,35,r,,,york:898212
Abp_Reg_13_0084,35,v,Guard,,york:898213
Abp_Reg_13_0085,36,r,Guard,,york:898214
Abp_Reg_13_0086,35,v,,,york:898215
Abp_Reg_13_0087,36,r,,,york:898216
Abp_Reg_13_0088,36,v,,,york:898217
Abp_Reg_13_0089,36A,r,,,york:898218
Abp_Reg_13_0090,36A,v,,,york:898219
Abp_Reg_13_0091,,,Back cover of contemporary parchment wrapper 1 (recto),,york:898220
Abp_Reg_13_0092,,,Back cover of contemporary parchment wrapper 1 (verso),,york:898221
Abp_Reg_13_0093,,,Front cover of contemporary parchment wrapper 2 (recto),,york:898222
Abp_Reg_13_0094,,,Front cover of contemporary parchment wrapper 2 (verso),,york:898223
Abp_Reg_13_0095,37,r,,,york:898224
Abp_Reg_13_0096,37,v,,,york:898225
Abp_Reg_13_0097,38,r,,,york:898226
Abp_Reg_13_0098,38,v,,,york:898227
Abp_Reg_13_0099,39,r,,,york:898228
Abp_Reg_13_0100,39,v,,,york:898229
Abp_Reg_13_0101,40,r,,,york:898230
Abp_Reg_13_0102,40,v,,,york:898231
Abp_Reg_13_0103,41,r,,,york:898232
Abp_Reg_13_0104,41,v,,,york:898233
Abp_Reg_13_0105,42,r,,,york:898234
Abp_Reg_13_0106,42,v,,,york:898235
Abp_Reg_13_0107,43,r,,,york:898236
Abp_Reg_13_0108,43,v,,,york:898237
Abp_Reg_13_0109,44,r,,,york:898238
Abp_Reg_13_0110,44,v,,,york:898239
Abp_Reg_13_0111,45,r,,,york:898240
Abp_Reg_13_0112,45,v,,,york:898241
Abp_Reg_13_0113,46,r,,,york:898242
Abp_Reg_13_0114,46,v,,,york:898243
Abp_Reg_13_0115,,,Back cover of contemporary parchment wrapper 2 (recto),,york:898244
Abp_Reg_13_0116,,,Back cover of contemporary parchment wrapper 2 (verso),,york:898245
Abp_Reg_13_0117,47,r,,,york:898246
Abp_Reg_13_0118,47,v,,,york:898247
Abp_Reg_13_0119,48,r,,,york:898248
Abp_Reg_13_0120,48,v,,,york:898249
Abp_Reg_13_0121,49,r,,,york:898250
Abp_Reg_13_0122,49,v,,,york:898251
Abp_Reg_13_0123,50,r,,,york:898252
Abp_Reg_13_0124,50,v,,,york:898253
Abp_Reg_13_0125,51,r,,,york:898254
Abp_Reg_13_0126,51,v,,,york:898255
Abp_Reg_13_0127,52,r,,,york:898256
Abp_Reg_13_0128,52,v,,,york:898257
Abp_Reg_13_0129,53,r,,,york:898258
Abp_Reg_13_0130,53,v,,,york:898259
Abp_Reg_13_0131,54,r,,,york:898261
Abp_Reg_13_0132,54,v,,,york:898262
Abp_Reg_13_0133,55,r,,,york:898263
Abp_Reg_13_0134,55,v,,,york:898264
Abp_Reg_13_0135,56,r,,,york:898265
Abp_Reg_13_0136,56,v,,,york:898266
Abp_Reg_13_0137,57,r,,,york:898267
Abp_Reg_13_0138,57,v,,,york:898268
Abp_Reg_13_0139,58,r,,,york:898269
Abp_Reg_13_0140,58,v,,,york:898270
Abp_Reg_13_0141,59,r,,,york:898271
Abp_Reg_13_0142,59,v,,,york:898272
Abp_Reg_13_0143,60,r,,,york:898273
Abp_Reg_13_0144,60,v,,,york:898274
Abp_Reg_13_0145,61,r,,,york:898275
Abp_Reg_13_0146,61,v,,,york:898276
Abp_Reg_13_0147,62,r,,,york:898277
Abp_Reg_13_0148,62,v,,,york:898278
Abp_Reg_13_0149,63,r,,,york:898279
Abp_Reg_13_0150,63,v,,,york:898280
Abp_Reg_13_0151,64,r,,,york:898281
Abp_Reg_13_0152,64,v,,,york:898282
Abp_Reg_13_0153,65,r,,,york:898283
Abp_Reg_13_0154,65,v,,,york:898284
Abp_Reg_13_0155,66,r,,,york:898285
Abp_Reg_13_0156,66,v,,,york:898286
Abp_Reg_13_0157,67,r,,,york:898287
Abp_Reg_13_0158,67,r,,,york:898288
Abp_Reg_13_0159,67,v,,,york:898289
Abp_Reg_13_0160,67,v,,,york:898290
Abp_Reg_13_0161,68,r,,,york:898291
Abp_Reg_13_0162,68,v,,,york:898292
Abp_Reg_13_0163,69,r,,,york:898293
Abp_Reg_13_0164,69,v,,,york:898294
Abp_Reg_13_0165,70,r,,,york:898295
Abp_Reg_13_0166,70,v,,,york:898296
Abp_Reg_13_0167,71,r,,,york:898297
Abp_Reg_13_0168,71,v,,,york:898298
Abp_Reg_13_0169,72,r,,,york:898299
Abp_Reg_13_0170,72,v,,,york:898300
Abp_Reg_13_0171,73,r,,,york:898301
Abp_Reg_13_0172,73,v,,,york:898302
Abp_Reg_13_0173,74,r,,,york:898303
Abp_Reg_13_0174,74,v,,,york:898304
Abp_Reg_13_0175,75,r,,,york:898305
Abp_Reg_13_0176,75,v,,,york:898306
Abp_Reg_13_0177,76,r,,,york:898307
Abp_Reg_13_0178,76,v,,,york:898308
Abp_Reg_13_0179,77,r,,,york:898309
Abp_Reg_13_0180,77,v,,,york:898310
Abp_Reg_13_0181,78,r,,,york:898311
Abp_Reg_13_0182,78,v,,,york:898312
Abp_Reg_13_0183,79,r,,,york:898313
Abp_Reg_13_0184,79,v,,,york:898314
Abp_Reg_13_0185,80,r,,,york:898315
Abp_Reg_13_0186,80,v,,,york:898316
Abp_Reg_13_0187,81,r,,,york:898317
Abp_Reg_13_0188,81,v,,,york:898318
Abp_Reg_13_0189,82,r,,,york:898319
Abp_Reg_13_0190,82,v,,,york:898320
Abp_Reg_13_0191,83,r,,,york:898321
Abp_Reg_13_0192,83,v,,,york:898322
Abp_Reg_13_0193,84,r,,,york:898323
Abp_Reg_13_0194,84,v,,,york:898324
Abp_Reg_13_0195,85,r,,,york:898325
Abp_Reg_13_0196,85,v,,,york:898326
Abp_Reg_13_0197,86,r,,,york:898327
Abp_Reg_13_0198,86,v,,,york:898328
Abp_Reg_13_0199,87,r,,,york:898329
Abp_Reg_13_0200,87,v,,,york:898330
Abp_Reg_13_0201,88,r,,,york:898331
Abp_Reg_13_0202,88,v,,,york:898332
Abp_Reg_13_0203,89,r,,,york:898333
Abp_Reg_13_0204,89,v,,,york:898334
Abp_Reg_13_0205,90,r,,,york:898335
Abp_Reg_13_0206,90,v,,,york:898336
Abp_Reg_13_0207,91,r,,,york:898337
Abp_Reg_13_0208,91,v,,,york:898338
Abp_Reg_13_0209,92,r,,,york:898339
Abp_Reg_13_0210,92,v,,,york:898340
Abp_Reg_13_0211,93,r,,,york:898341
Abp_Reg_13_0212,93,v,,,york:898342
Abp_Reg_13_0213,94,r,,,york:898343
Abp_Reg_13_0214,94,v,,,york:898344
Abp_Reg_13_0215,95,r,,,york:898345
Abp_Reg_13_0216,95,v,,,york:898346
Abp_Reg_13_0217,96,r,,,york:898347
Abp_Reg_13_0218,96,v,,,york:898348
Abp_Reg_13_0219,97,r,,,york:898349
Abp_Reg_13_0220,97,v,,,york:898350
Abp_Reg_13_0221,98,r,,,york:898351
Abp_Reg_13_0222,98,v,,,york:898352
Abp_Reg_13_0223,99,r,,,york:898353
Abp_Reg_13_0224,99,v,,,york:898354
Abp_Reg_13_0225,100,r,,,york:898355
Abp_Reg_13_0226,100,v,,,york:898356
Abp_Reg_13_0227,101,r,,,york:898357
Abp_Reg_13_0228,101,v,,,york:898358
Abp_Reg_13_0229,102,r,,,york:898359
Abp_Reg_13_0230,102,v,,,york:898360
Abp_Reg_13_0231,103,r,,,york:898361
Abp_Reg_13_0232,103,v,,,york:898362
Abp_Reg_13_0233,104,r,,,york:898363
Abp_Reg_13_0234,104,v,,,york:898364
Abp_Reg_13_0235,105,r,,,york:898365
Abp_Reg_13_0236,105,v,,,york:898366
Abp_Reg_13_0237,106,r,,,york:898367
Abp_Reg_13_0238,106,v,,,york:898368
Abp_Reg_13_0239,107,r,,,york:898369
Abp_Reg_13_0240,107,v,,,york:898370
Abp_Reg_13_0241,108,r,,,york:898371
Abp_Reg_13_0242,108,v,,,york:898372
Abp_Reg_13_0243,109,r,,,york:898373
Abp_Reg_13_0244,109,v,,,york:898374
Abp_Reg_13_0245,,,Non-contemporary guard to back flyleaf of unknown provenance (recto); Paper,,york:898375
Abp_Reg_13_0246,,,Non-contemporary guard to back flyleaf of unknown provenance (recto); Paper,,york:898376
Abp_Reg_13_0247,,,Back flyleaf of unknown provenance (recto); Paper,,york:898377
Abp_Reg_13_0248,,,Back flyleaf of unknown provenance (verso); Paper,,york:898378
Abp_Reg_13_0249,,,Inside of back cover of contemporary limp parchment case,,york:898379
Abp_Reg_13_0250,,,Outside of back cover of contemporary limp parchment case,,york:898380
Abp_Reg_13_0251,,,Back flyleaf 2 (recto); Paper,,york:898381
Abp_Reg_13_0252,,,Back flyleaf 2 (verso); Paper,,york:898382
Abp_Reg_13_0253,,,Back flyleaf 1 (recto); Paper,,york:898383
Abp_Reg_13_0254,,,Back flyleaf 1 (verso); Paper,,york:898384
Abp_Reg_13_0255,,,Pastedown on inside of back board; Paper,,york:898385
Abp_Reg_13_0256,,,Outside of back board,,york:898386
Abp_Reg_13_2000,,,Colour reference image,,york:898387
