Image,folio,recto/verso,Notes,UV,PID
Inst_AB_01_0132,59,v,,,york:906916
Inst_AB_01_0133,60,r,,,york:906917
Inst_AB_01_0134,60,v,,,york:906918
Inst_AB_01_0135,61,r,,,york:906919
Inst_AB_01_0136,61,v,,,york:906920
Inst_AB_01_0137,62,r,,,york:906921
Inst_AB_01_0138,62,v,,,york:906922
Inst_AB_01_0139,63,r,,,york:906923
Inst_AB_01_0140,63,v,,,york:906924
Inst_AB_01_0141,64,r,Guard,,york:906925
Inst_AB_01_0142,63,v,Guard,,york:906926
Inst_AB_01_0143,64,r,,,york:906927
Inst_AB_01_0144,64,v,,,york:906928
Inst_AB_01_0145,65,r,,,york:906929
Inst_AB_01_0146,65,v,,,york:906930
Inst_AB_01_0147,66,r,,,york:906931
Inst_AB_01_0148,66,v,,,york:906932
Inst_AB_01_0149,67,r,,,york:906933
Inst_AB_01_0150,67,v,,,york:906934
Inst_AB_01_0151,68,r,,,york:906935
Inst_AB_01_0152,68,v,,,york:906936
Inst_AB_01_0153,69,r,,,york:906937
Inst_AB_01_0154,69,v,,,york:906938
Inst_AB_01_0155,70,r,,,york:906939
Inst_AB_01_0156,70,v,,,york:906940
Inst_AB_01_0157,71,r,,,york:906941
Inst_AB_01_0158,71,v,,,york:906942
Inst_AB_01_0159,72,r,,,york:906943
Inst_AB_01_0160,72,v,,,york:906944
Inst_AB_01_0161,73,r,,,york:906945
Inst_AB_01_0162,73,v,,,york:906946
Inst_AB_01_0163,74,r,,,york:906947
Inst_AB_01_0164,74,v,,,york:906948
Inst_AB_01_0165,75,r,,,york:906949
Inst_AB_01_0166,75,v,,,york:906950
Inst_AB_01_0167,76,r,,,york:906951
Inst_AB_01_0168,76,v,,,york:906952
Inst_AB_01_0169,77,r,,,york:906953
Inst_AB_01_0170,77,v,,,york:906954
Inst_AB_01_0171,78,r,,,york:906955
Inst_AB_01_0172,78,v,,,york:906956
Inst_AB_01_0173,79,r,,,york:906957
Inst_AB_01_0174,79,v,,,york:906958
Inst_AB_01_0175,80,r,,,york:906959
Inst_AB_01_0176,80,v,,,york:906960
Inst_AB_01_0177,81,r,,,york:906961
Inst_AB_01_0178,81,v,,,york:906962
Inst_AB_01_0179,82,r,,,york:906963
Inst_AB_01_0180,82,v,,,york:906964
Inst_AB_01_0181,83,r,,,york:906965
Inst_AB_01_0182,83,v,,,york:906966
Inst_AB_01_0183,84,r,,,york:906967
Inst_AB_01_0184,84,v,,,york:906968
Inst_AB_01_0185,85,r,,,york:906969
Inst_AB_01_0186,85,v,,,york:906970
Inst_AB_01_0187,86,r,,,york:906971
Inst_AB_01_0188,86,v,,,york:906972
Inst_AB_01_0189,87,r,,,york:906973
Inst_AB_01_0190,87,v,,,york:906974
Inst_AB_01_0191,88,r,,,york:906975
Inst_AB_01_0192,88,v,,,york:906976
Inst_AB_01_0193,89,r,,,york:906977
Inst_AB_01_0194,89,v,,,york:906978
Inst_AB_01_0195,90,r,,,york:906979
Inst_AB_01_0196,90,v,,,york:906980
Inst_AB_01_0197,91,r,,,york:906981
Inst_AB_01_0198,91,v,,,york:906982
Inst_AB_01_0199,92,r,,,york:906983
Inst_AB_01_0200,92,v,,,york:906984
Inst_AB_01_0201,93,r,,,york:906985
Inst_AB_01_0202,93,v,,,york:906986
Inst_AB_01_0203,94,r,,,york:906987
Inst_AB_01_0204,94,v,,,york:906988
Inst_AB_01_0205,95,r,,,york:906989
Inst_AB_01_0206,95,v,,,york:906990
Inst_AB_01_0207,96,r,,,york:906991
Inst_AB_01_0208,96,v,,,york:906992
Inst_AB_01_0209,97,r,,,york:906993
Inst_AB_01_0210,97,v,,,york:906994
Inst_AB_01_0211,98,r,,,york:906995
Inst_AB_01_0212,98,v,,,york:906996
Inst_AB_01_0213,99,r,,,york:906997
Inst_AB_01_0214,99,v,,,york:906998
Inst_AB_01_0215,100,r,,,york:906999
Inst_AB_01_0216,100,v,,,york:907000
Inst_AB_01_0217,101,r,,,york:907001
Inst_AB_01_0218,101,v,,,york:907002
Inst_AB_01_0219,102,r,,,york:907003
Inst_AB_01_0220,102,v,,,york:907004
Inst_AB_01_0221,103,r,,,york:907005
Inst_AB_01_0222,103,v,,,york:907006
Inst_AB_01_0223,104,r,,,york:907007
Inst_AB_01_0224,104,v,,,york:907008
Inst_AB_01_0225,105,r,,,york:907009
Inst_AB_01_0226,105,v,,,york:907010
Inst_AB_01_0227,106,r,,,york:907011
