Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_16_0001,,,Outside of front board,,york:898437
Abp_Reg_16_0002,,,Pastedown on inside of front board; Paper,,york:898438
Abp_Reg_16_0003,,,Front flyleaf 1 (recto); Paper,,york:898439
Abp_Reg_16_0004,,,Front flyleaf 1 (verso); Paper,,york:898440
Abp_Reg_16_0005,,,Front flyleaf 2 (recto); Paper,,york:898441
Abp_Reg_16_0006,,,Front flyleaf 2 (verso); Paper,,york:898442
Abp_Reg_16_0007,,,Outside of front cover of contemporary limp parchment case attached to guard within volume,,york:898443
Abp_Reg_16_0008,,,Inside of front cover of contemporary limp parchment case attached to guard within volume,,york:898444
Abp_Reg_16_0009,,,Outside of front cover of contemporary limp parchment case separated from volume,,york:898445
Abp_Reg_16_0010,,,Inside of front cover of contemporary limp parchment case separated from volume,,york:898446
Abp_Reg_16_0011,,,Inside of front cover of contemporary limp parchment case with foredge turn-in 1 unfolded,,york:898447
Abp_Reg_16_0012,,,Inside of front cover of contemporary limp parchment case with foredge turn-in 2 unfolded,,york:898448
Abp_Reg_16_0013,,,Inside of front cover of contemporary limp parchment case with spine 1 unfolded,,york:898449
Abp_Reg_16_0014,,,Inside of front cover of contemporary limp parchment case with spine 2 unfolded,,york:898450
Abp_Reg_16_0015,,,Inside of front cover of contemporary limp parchment case with fold-in along head edge unfolded; Fragment of manuscript waste used in contemporary binding in-situ (verso),,york:898451
Abp_Reg_16_0016,,,Inside of front cover of contemporary limp parchment case with fold-in along head edge unfolded; Fragment of manuscript waste used in contemporary binding in-situ (recto),,york:898452
Abp_Reg_16_0017,,,Inside of front cover of contemporary limp parchment case with fold-in along head edge unfolded,,york:898453
Abp_Reg_16_0018,,,Fragment of manuscript waste used in contemporary binding (verso),,york:898454
Abp_Reg_16_0019,,,Fragment of manuscript waste used in contemporary binding (recto),,york:898455
Abp_Reg_16_0020,,,Fragment of manuscript waste used in contemporary binding (recto),UV,york:898456
Abp_Reg_16_0021,i,r,Index,,york:898457
Abp_Reg_16_0022,i,v,Index,,york:898458
Abp_Reg_16_0023,ii,r,Index,,york:898459
Abp_Reg_16_0024,ii,v,Index,,york:898460
Abp_Reg_16_0025,iii,r,Index,,york:898461
Abp_Reg_16_0026,iii,v,Index,,york:898462
Abp_Reg_16_0027,iv,r,Index,,york:898463
Abp_Reg_16_0028,iv,v,Index,,york:898464
Abp_Reg_16_0029,1,r,,,york:898465
Abp_Reg_16_0030,1,v,,,york:898466
Abp_Reg_16_0031,2,r,,,york:898467
Abp_Reg_16_0032,2,v,,,york:898468
Abp_Reg_16_0033,3,r,,,york:898469
Abp_Reg_16_0034,3,v,,,york:898470
Abp_Reg_16_0035,4,r,,,york:898471
Abp_Reg_16_0036,4,v,,,york:898472
Abp_Reg_16_0037,5,r,,,york:898473
Abp_Reg_16_0038,5,v,,,york:898474
Abp_Reg_16_0039,6,r,,,york:898475
Abp_Reg_16_0040,6,v,,,york:898476
Abp_Reg_16_0041,7,r,,,york:898477
Abp_Reg_16_0042,7,v,,,york:898478
Abp_Reg_16_0043,8,r,,,york:898479
Abp_Reg_16_0044,8,v,,,york:898480
Abp_Reg_16_0045,9,r,,,york:898481
Abp_Reg_16_0046,9,v,,,york:898482
Abp_Reg_16_0047,10,r,,,york:898483
Abp_Reg_16_0048,10,v,,,york:898484
Abp_Reg_16_0049,11,r,,,york:898485
Abp_Reg_16_0050,11,v,,,york:898486
Abp_Reg_16_0051,12,r,,,york:898487
Abp_Reg_16_0052,12,v,,,york:898488
Abp_Reg_16_0053,15,r,No folio 13 or 14,,york:898489
