Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_05A_0041,72,v,,,york:894968
Abp_Reg_05A_0042,73,r,,,york:894969
Abp_Reg_05A_0043,73,v,,,york:894970
Abp_Reg_05A_0044,74,r,,,york:894971
Abp_Reg_05A_0045,74,v,,,york:894972
Abp_Reg_05A_0046,75,r,,,york:894973
Abp_Reg_05A_0047,75,v,,,york:894974
Abp_Reg_05A_0048,76,r,,,york:894975
Abp_Reg_05A_0049,76,v,,,york:894976
Abp_Reg_05A_0050,77,r,,,york:894977
Abp_Reg_05A_0051,77,v,,,york:894978
Abp_Reg_05A_0052,78,r,,,york:894979
Abp_Reg_05A_0053,78,v,,,york:894980
Abp_Reg_05A_0054,79,r,,,york:894981
Abp_Reg_05A_0055,79,v,,,york:894982
Abp_Reg_05A_0056,80,r,,,york:894983
Abp_Reg_05A_0057,80,v,,,york:894984
Abp_Reg_05A_0058,81,r,,,york:894985
Abp_Reg_05A_0059,81,v,,,york:894986
Abp_Reg_05A_0060,82,r,,,york:894987
Abp_Reg_05A_0061,82,v,,,york:894988
Abp_Reg_05A_0062,83,r,,,york:894989
Abp_Reg_05A_0063,83,v,,,york:894990
Abp_Reg_05A_0064,84,r,,,york:894991
Abp_Reg_05A_0065,84,v,,,york:894992
Abp_Reg_05A_0066,,,ff.69-84; Outside of back cover of non-contemporary limp parchment case,,york:894993
Abp_Reg_05A_0067,,,ff.69-84; Inside of back cover of non-contemporary limp parchment case,,york:894994
Abp_Reg_05A_0068,,,ff.85-118; Outside of front cover of non-contemporary limp parchment case,,york:894995
Abp_Reg_05A_0069,,,ff.86-118; Inside of front cover of non-contemporary limp parchment case,,york:894996
Abp_Reg_05A_0070,85,r,,,york:894997
Abp_Reg_05A_0071,85,r,,UV,york:894998
Abp_Reg_05A_0072,85,v,,,york:894999
Abp_Reg_05A_0073,86,r,,,york:895000
Abp_Reg_05A_0074,86,v,,,york:895001
Abp_Reg_05A_0075,87,r,,,york:895002
Abp_Reg_05A_0076,87,v,,,york:895003
Abp_Reg_05A_0077,88,r,,,york:895004
Abp_Reg_05A_0078,88,v,,,york:895005
Abp_Reg_05A_0079,89,r,,,york:895006
Abp_Reg_05A_0080,89,v,,,york:895007
Abp_Reg_05A_0081,90,r,,,york:895008
Abp_Reg_05A_0082,90,v,,,york:895009
Abp_Reg_05A_0083,91,r,,,york:895010
Abp_Reg_05A_0084,91,v,,,york:895011
Abp_Reg_05A_0085,92,r,,,york:895012
Abp_Reg_05A_0086,92,v,,,york:895013
Abp_Reg_05A_0087,93,r,,,york:895014
Abp_Reg_05A_0088,93,v,,,york:895015
Abp_Reg_05A_0089,94,r,,,york:895016
Abp_Reg_05A_0090,94,v,,,york:895017
Abp_Reg_05A_0091,95,r,,,york:895018
Abp_Reg_05A_0092,95,v,,,york:895019
Abp_Reg_05A_0093,96,r,,,york:895020
Abp_Reg_05A_0094,96,v,,,york:895021
Abp_Reg_05A_0095,97,r,,,york:895022
Abp_Reg_05A_0096,97,v,,,york:895023
Abp_Reg_05A_0097,98,r,,,york:895024
Abp_Reg_05A_0098,98,v,,,york:895025
Abp_Reg_05A_0099,99,r,,,york:895026
Abp_Reg_05A_0100,99,r,Guard,,york:895027
Abp_Reg_05A_0101,98,v,Guard,,york:895028
Abp_Reg_05A_0102,99,v,,,york:895029
Abp_Reg_05A_0103,100,r,,,york:895030
Abp_Reg_05A_0104,100,v,,,york:895031
Abp_Reg_05A_0105,101,r,,,york:895032
Abp_Reg_05A_0106,101,v,,,york:895033
Abp_Reg_05A_0107,102,r,,,york:895034
Abp_Reg_05A_0108,102,v,,,york:895035
Abp_Reg_05A_0109,103,r,,,york:895036
Abp_Reg_05A_0110,103,v,,,york:895037
Abp_Reg_05A_0111,104,r,,,york:895038
Abp_Reg_05A_0112,104,v,,,york:895039
Abp_Reg_05A_0113,105,r,,,york:895040
Abp_Reg_05A_0114,105,v,,,york:895041
Abp_Reg_05A_0115,106,r,,,york:895042
Abp_Reg_05A_0116,106,v,,,york:895043
Abp_Reg_05A_0117,107,r,,,york:895044
Abp_Reg_05A_0118,107,v,,,york:895045
Abp_Reg_05A_0119,108,r,,,york:895046
Abp_Reg_05A_0120,108,v,,,york:895047
Abp_Reg_05A_0121,109,r,,,york:895048
Abp_Reg_05A_0122,109,v,,,york:895049
Abp_Reg_05A_0123,110,r,,,york:895050
Abp_Reg_05A_0124,110,v,,,york:895051
Abp_Reg_05A_0125,111,r,,,york:895052
Abp_Reg_05A_0126,111,v,,,york:895053
Abp_Reg_05A_0127,112,r,Guard,,york:895054
Abp_Reg_05A_0128,111,v,Guard,,york:895055
Abp_Reg_05A_0129,112,r,,,york:895056
Abp_Reg_05A_0130,112,v,,,york:895057
Abp_Reg_05A_0131,113,r,,,york:895058
Abp_Reg_05A_0132,113,v,,,york:895059
Abp_Reg_05A_0133,113,v,,,york:895060
Abp_Reg_05A_0134,114,r,,,york:895061
Abp_Reg_05A_0135,114,v,,,york:895062
Abp_Reg_05A_0136,115,r,,,york:895063
Abp_Reg_05A_0137,115,v,,,york:895064
Abp_Reg_05A_0138,116,r,,,york:895065
Abp_Reg_05A_0139,116,v,,,york:895066
Abp_Reg_05A_0140,117,r,,,york:895067
Abp_Reg_05A_0141,117,v,,,york:895068
Abp_Reg_05A_0142,118,r,,,york:895069
Abp_Reg_05A_0143,118,v,,,york:895070
Abp_Reg_05A_0144,,,ff.85-118; Outside of back cover of non-contemporary limp parchment case,,york:895071
Abp_Reg_05A_0145,,,ff.86-118; Inside of back cover of non-contemporary limp parchment case,,york:895072
Abp_Reg_05A_0146,,,ff.119-141; Outside of front cover of non-contemporary limp parchment case,,york:895073
Abp_Reg_05A_0147,,,ff.119-141; Inside of front cover of non-contemporary limp parchment case,,york:895074
Abp_Reg_05A_0148,119,r,,,york:895075
Abp_Reg_05A_0149,119,v,,,york:895076
Abp_Reg_05A_0150,120,r,,,york:895077
Abp_Reg_05A_0151,120,v,,,york:895078
Abp_Reg_05A_0152,121,r,,,york:895079
Abp_Reg_05A_0153,121,v,,,york:895080
Abp_Reg_05A_0154,122,r,,,york:895081
Abp_Reg_05A_0155,122,v,,,york:895082
Abp_Reg_05A_0156,123,r,,,york:895083
Abp_Reg_05A_0157,123,v,,,york:895084
Abp_Reg_05A_0158,124,r,,,york:895085
Abp_Reg_05A_0159,124,v,,,york:895086
Abp_Reg_05A_0160,125,r,,,york:895087
Abp_Reg_05A_0161,125,v,,,york:895088
Abp_Reg_05A_0162,126,r,,,york:895089
Abp_Reg_05A_0163,126,v,,,york:895090
Abp_Reg_05A_0164,127,r,,,york:895091
Abp_Reg_05A_0165,127,v,,,york:895092
Abp_Reg_05A_0166,128,r,,,york:895093
Abp_Reg_05A_0167,128,v,,,york:895094
Abp_Reg_05A_0168,129,r,,,york:895095
Abp_Reg_05A_0169,129,v,,,york:895096
Abp_Reg_05A_0170,130,r,,,york:895097
Abp_Reg_05A_0171,130,v,,,york:895098
Abp_Reg_05A_0172,131,r,,,york:895099
Abp_Reg_05A_0173,131,v,,,york:895100
Abp_Reg_05A_0174,132,r,,,york:895101
Abp_Reg_05A_0175,132,v,,,york:895102
Abp_Reg_05A_0176,133,r,,,york:895103
Abp_Reg_05A_0177,133,v,,,york:895104
Abp_Reg_05A_0178,134,r,,,york:895105
Abp_Reg_05A_0179,134,v,,,york:895106
Abp_Reg_05A_0180,135,r,,,york:895107
Abp_Reg_05A_0181,135,v,,,york:895108
Abp_Reg_05A_0182,136,r,,,york:895109
Abp_Reg_05A_0183,136,v,,,york:895110
Abp_Reg_05A_0184,137,r,,,york:895111
Abp_Reg_05A_0185,137,v,,,york:895112
Abp_Reg_05A_0186,138,r,,,york:895113
Abp_Reg_05A_0187,138,v,,,york:895114
Abp_Reg_05A_0188,139,r,,,york:895115
Abp_Reg_05A_0189,139,v,,,york:895116
Abp_Reg_05A_0190,140,r,,,york:895117
Abp_Reg_05A_0191,140,v,,,york:895118
Abp_Reg_05A_0192,141,r,,,york:895119
Abp_Reg_05A_0193,141,v,,,york:895120
Abp_Reg_05A_0194,,,ff.119-141; Outside of back cover of non-contemporary limp parchment case,,york:895121
Abp_Reg_05A_0195,,,ff.119-141; Inside of back cover of non-contemporary limp parchment case,,york:895122
Abp_Reg_05A_0196,,,ff.142-174; Outside of front cover of non-contemporary limp parchment case,,york:895123
Abp_Reg_05A_0197,,,ff.142-174; Inside of front cover of non-contemporary limp parchment case,,york:895124
Abp_Reg_05A_0198,142,r,,,york:895125
Abp_Reg_05A_0199,142,v,,,york:895126
Abp_Reg_05A_0200,143,r,,,york:895127
Abp_Reg_05A_0201,143,v,,,york:895128
Abp_Reg_05A_0202,144,r,,,york:895129
Abp_Reg_05A_0203,144,v,,,york:895130
Abp_Reg_05A_0204,145,r,Guard,,york:895131
Abp_Reg_05A_0205,144,v,Guard,,york:895132
Abp_Reg_05A_0206,145,r,,,york:895133
Abp_Reg_05A_0207,145,v,,,york:895134
Abp_Reg_05A_0208,146,r,,,york:895135
Abp_Reg_05A_0209,146,v,,,york:895136
Abp_Reg_05A_0210,147,r,,,york:895137
Abp_Reg_05A_0211,147,v,,,york:895138
Abp_Reg_05A_0212,147,v,,,york:895139
Abp_Reg_05A_0213,148,r,,,york:895140
Abp_Reg_05A_0214,148,v,,,york:895141
Abp_Reg_05A_0215,149,r,,,york:895142
Abp_Reg_05A_0216,149,v,,,york:895143
Abp_Reg_05A_0217,150,r,,,york:895144
Abp_Reg_05A_0218,150,v,,,york:895145
Abp_Reg_05A_0219,151,r,,,york:895146
Abp_Reg_05A_0220,151,v,,,york:895147
Abp_Reg_05A_0221,152,r,,,york:895148
Abp_Reg_05A_0222,152,v,,,york:895149
Abp_Reg_05A_0223,153,r,,,york:895150
Abp_Reg_05A_0224,153,v,,,york:895151
Abp_Reg_05A_0225,154,r,,,york:895152
Abp_Reg_05A_0226,154,v,,,york:895153
Abp_Reg_05A_0227,155,r,,,york:895154
Abp_Reg_05A_0228,155,v,,,york:895155
Abp_Reg_05A_0229,156,r,,,york:895156
Abp_Reg_05A_0230,156,v,,,york:895157
Abp_Reg_05A_0231,157,r,Guard,,york:895158
Abp_Reg_05A_0232,157,r,,,york:895159
Abp_Reg_05A_0233,157,v,,,york:895160
Abp_Reg_05A_0234,158,r,,,york:895161
Abp_Reg_05A_0235,158,v,Guard,,york:895162
Abp_Reg_05A_0236,158,v,,,york:895163
Abp_Reg_05A_0237,159,r,Guard,,york:895164
Abp_Reg_05A_0238,159,r,,,york:895165
Abp_Reg_05A_0239,159,v,,,york:895166
Abp_Reg_05A_0240,160,r,,,york:895167
Abp_Reg_05A_0241,160,v,,,york:895168
Abp_Reg_05A_0242,161,r,,,york:895169
Abp_Reg_05A_0243,161,v,,,york:895170
Abp_Reg_05A_0244,162,r,,,york:895171
Abp_Reg_05A_0245,162,v,,,york:895172
Abp_Reg_05A_0246,163,r,,,york:895173
Abp_Reg_05A_0247,163,v,,,york:895174
Abp_Reg_05A_0248,164,r,,,york:895175
Abp_Reg_05A_0249,164,v,,,york:895176
Abp_Reg_05A_0250,165,r,,,york:895177
Abp_Reg_05A_0251,165,v,,,york:895178
Abp_Reg_05A_0252,166,r,,,york:895179
Abp_Reg_05A_0253,166,v,,,york:895180
Abp_Reg_05A_0254,167,r,,,york:895181
Abp_Reg_05A_0255,167,v,,,york:895182
Abp_Reg_05A_0256,168,r,,,york:895183
Abp_Reg_05A_0257,168,v,,,york:895184
Abp_Reg_05A_0258,169,r,,,york:895185
Abp_Reg_05A_0259,169,v,,,york:895186
Abp_Reg_05A_0260,170,r,,,york:895187
Abp_Reg_05A_0261,170,v,Guard,,york:895188
Abp_Reg_05A_0262,170,v,,,york:895189
Abp_Reg_05A_0263,171,r,Guard,,york:895190
Abp_Reg_05A_0264,171,r,,,york:895191
Abp_Reg_05A_0265,171,v,,,york:895192
Abp_Reg_05A_0266,172,r,,,york:895193
Abp_Reg_05A_0267,172,v,,,york:895194
Abp_Reg_05A_0268,173,r,,,york:895195
Abp_Reg_05A_0269,173,v,,,york:895196
Abp_Reg_05A_0270,173,v,Guard,,york:895197
Abp_Reg_05A_0271,174,r,,,york:895198
Abp_Reg_05A_0272,174,v,,,york:895199
Abp_Reg_05A_0273,,,ff.142-174; Outside of back cover of non-contemporary limp parchment case,,york:895200
Abp_Reg_05A_0274,,,ff.142-174; Inside of backcover of non-contemporary limp parchment case,,york:895201
Abp_Reg_05A_0275,,,ff.175-186; Outside of front cover of non-contemporary limp parchment case,,york:895202
Abp_Reg_05A_0276,,,ff.175-186; Inside of front cover of non-contemporary limp parchment case,,york:895203
Abp_Reg_05A_0277,175,r,,,york:895204
Abp_Reg_05A_0278,175,v,,,york:895205
Abp_Reg_05A_0279,176,r,,,york:895206
Abp_Reg_05A_0280,176,v,,,york:895207
Abp_Reg_05A_0281,177,r,,,york:895208
Abp_Reg_05A_0282,177,v,,,york:895209
Abp_Reg_05A_0283,178,r,,,york:895210
Abp_Reg_05A_0284,178,v,,,york:895211
Abp_Reg_05A_0285,179,r,,,york:895212
Abp_Reg_05A_0286,179,v,,,york:895213
Abp_Reg_05A_0287,180,r,,,york:895214
Abp_Reg_05A_0288,180,v,,,york:895215
Abp_Reg_05A_0289,181,r,,,york:895216
Abp_Reg_05A_0290,181,v,,,york:895217
Abp_Reg_05A_0291,182,r,,,york:895218
Abp_Reg_05A_0292,182,v,,,york:895219
Abp_Reg_05A_0293,183,r,,,york:895220
Abp_Reg_05A_0294,183,r,,UV,york:895221
Abp_Reg_05A_0295,183,v,,,york:895222
Abp_Reg_05A_0296,183,v,,UV,york:895223
Abp_Reg_05A_0297,184,r,,,york:895224
Abp_Reg_05A_0298,184,r,,UV,york:895225
Abp_Reg_05A_0299,184,v,,,york:895226
Abp_Reg_05A_0300,185,r,,,york:895227
Abp_Reg_05A_0301,185,v,,,york:895228
Abp_Reg_05A_0302,186,r,,,york:895229
Abp_Reg_05A_0303,186,v,,,york:895230
Abp_Reg_05A_0304,,,ff.175-186; Outside of back cover of non-contemporary limp parchment case,,york:895231
Abp_Reg_05A_0305,,,ff.175-186; Inside of back cover of non-contemporary limp parchment case,,york:895232
Abp_Reg_05A_0306,,,ff.187-191; Outside of front cover of non-contemporary limp parchment case,,york:895233
Abp_Reg_05A_0307,,,ff.187-191; Inside of front cover of non-contemporary limp parchment case,,york:895234
Abp_Reg_05A_0308,187,r,,,york:895235
Abp_Reg_05A_0309,187,v,,,york:895236
Abp_Reg_05A_0310,188,r,,,york:895237
Abp_Reg_05A_0311,188,r,,,york:895238
Abp_Reg_05A_0312,188,v,,,york:895239
Abp_Reg_05A_0313,189,r,,,york:895240
Abp_Reg_05A_0314,189,v,,,york:895241
Abp_Reg_05A_0315,190,r,,,york:895242
Abp_Reg_05A_0316,190,v,,,york:895243
Abp_Reg_05A_0317,191,r,,,york:895244
Abp_Reg_05A_0318,191,v,,,york:895245
Abp_Reg_05A_0319,,,ff.187-191; Outside of back cover of non-contemporary limp parchment case,,york:895246
Abp_Reg_05A_0320,,,ff.187-191; Inside of back cover of non-contemporary limp parchment case,,york:895247
Abp_Reg_05A_0321,,,ff.192-220; Outside of front cover of non-contemporary limp parchment case,,york:895248
Abp_Reg_05A_0322,,,ff.192-220; Inside of front cover of non-contemporary limp parchment case,,york:895249
Abp_Reg_05A_0323,192,r,,,york:895250
Abp_Reg_05A_0324,192,v,,,york:895251
Abp_Reg_05A_0325,193,r,,,york:895252
Abp_Reg_05A_0326,193,v,,,york:895253
Abp_Reg_05A_0327,194,r,,,york:895254
Abp_Reg_05A_0328,194,v,,,york:895255
Abp_Reg_05A_0329,195,r,,,york:895256
Abp_Reg_05A_0330,195,r,,,york:895257
Abp_Reg_05A_0331,195,v,,,york:895258
Abp_Reg_05A_0332,196,r,,,york:895259
Abp_Reg_05A_0333,196,v,,,york:895260
Abp_Reg_05A_0334,197,r,,,york:895261
Abp_Reg_05A_0335,197,v,,,york:895262
Abp_Reg_05A_0336,198,r,Guard,,york:895263
Abp_Reg_05A_0337,197,v,Guard,,york:895264
Abp_Reg_05A_0338,198,r,,,york:895265
Abp_Reg_05A_0339,198,v,,,york:895266
Abp_Reg_05A_0340,199,r,,,york:895267
Abp_Reg_05A_0341,199,v,,,york:895268
Abp_Reg_05A_0342,200,r,,,york:895269
Abp_Reg_05A_0343,200,v,,,york:895270
Abp_Reg_05A_0344,201,r,,,york:895271
Abp_Reg_05A_0345,201,v,,,york:895272
Abp_Reg_05A_0346,202,r,,,york:895273
Abp_Reg_05A_0347,202,v,,,york:895274
Abp_Reg_05A_0348,203,r,,,york:895275
Abp_Reg_05A_0349,203,v,,,york:895276
Abp_Reg_05A_0350,204,r,,,york:895277
Abp_Reg_05A_0351,204,v,,,york:895278
Abp_Reg_05A_0352,205,r,,,york:895279
Abp_Reg_05A_0353,205,v,,,york:895280
Abp_Reg_05A_0354,206,r,Guard,,york:895281
Abp_Reg_05A_0355,205,v,Guard,,york:895282
Abp_Reg_05A_0356,206,r,,,york:895283
Abp_Reg_05A_0357,206,v,,,york:895284
Abp_Reg_05A_0358,207,r,,,york:895285
Abp_Reg_05A_0359,207,v,,,york:895286
Abp_Reg_05A_0360,208,r,,,york:895287
Abp_Reg_05A_0361,208,v,,,york:895288
Abp_Reg_05A_0362,208,v,,,york:895289
Abp_Reg_05A_0363,209,r,,,york:895290
Abp_Reg_05A_0364,209,v,,,york:895291
Abp_Reg_05A_0365,210,r,,,york:895292
Abp_Reg_05A_0366,210,v,,,york:895293
Abp_Reg_05A_0367,211,r,,,york:895294
Abp_Reg_05A_0368,211,v,,,york:895295
Abp_Reg_05A_0369,212,r,,,york:895296
Abp_Reg_05A_0370,212,v,,,york:895297
Abp_Reg_05A_0371,213,r,,,york:895298
Abp_Reg_05A_0372,213,v,,,york:895299
Abp_Reg_05A_0373,214,r,,,york:895300
Abp_Reg_05A_0374,214,v,,,york:895301
Abp_Reg_05A_0375,214,v,,UV,york:895302
Abp_Reg_05A_0376,215,r,,,york:895303
Abp_Reg_05A_0377,215,r,,UV,york:895304
Abp_Reg_05A_0378,215,v,,,york:895305
Abp_Reg_05A_0379,216,r,,,york:895306
Abp_Reg_05A_0380,216,v,,,york:895307
Abp_Reg_05A_0381,216,v,,UV,york:895308
Abp_Reg_05A_0382,217,r,,,york:895309
Abp_Reg_05A_0383,217,r,,UV,york:895310
Abp_Reg_05A_0384,217,v,,,york:895311
Abp_Reg_05A_0385,218,r,,,york:895312
Abp_Reg_05A_0386,218,v,Guard,,york:895313
Abp_Reg_05A_0387,218,v,,,york:895314
Abp_Reg_05A_0388,219,r,,,york:895315
Abp_Reg_05A_0389,219,v,,,york:895316
Abp_Reg_05A_0390,220,r,,,york:895317
Abp_Reg_05A_0391,220,v,,,york:895318
Abp_Reg_05A_0392,,,ff.192-220; Outside of back cover of non-contemporary limp parchment case,,york:895319
Abp_Reg_05A_0393,,,ff.192-220; Inside of back cover of non-contemporary limp parchment case,,york:895320
Abp_Reg_05A_0394,,,ff.221-230; Outside of front cover of non-contemporary limp parchment case,,york:895321
Abp_Reg_05A_0395,,,ff.221-230; Inside of front cover of non-contemporary limp parchment case,,york:895322
Abp_Reg_05A_0396,221,r,,,york:895323
Abp_Reg_05A_0397,221,v,,,york:895324
Abp_Reg_05A_0398,222,r,,,york:895325
Abp_Reg_05A_0399,222,v,,,york:895326
Abp_Reg_05A_0400,223,r,,,york:895327
Abp_Reg_05A_0401,223,v,,,york:895328
Abp_Reg_05A_0402,224,r,,,york:895329
Abp_Reg_05A_0403,224,v,,,york:895330
Abp_Reg_05A_0404,225,r,,,york:895331
Abp_Reg_05A_0405,225,v,,,york:895332
Abp_Reg_05A_0406,226,r,,,york:895333
Abp_Reg_05A_0407,226,v,,,york:895334
Abp_Reg_05A_0408,227,r,,,york:895335
Abp_Reg_05A_0409,227,v,,,york:895336
Abp_Reg_05A_0410,228,r,,,york:895337
Abp_Reg_05A_0411,228,v,,,york:895338
Abp_Reg_05A_0412,229,r,,,york:895339
Abp_Reg_05A_0413,229,v,,,york:895340
Abp_Reg_05A_0414,230,r,,,york:895341
Abp_Reg_05A_0415,230,v,,,york:895342
Abp_Reg_05A_0416,,,ff.221-230; Outside of back cover of non-contemporary limp parchment case,,york:895343
Abp_Reg_05A_0417,,,ff.221-230; Inside of back cover of non-contemporary limp parchment case,,york:895344
Abp_Reg_05A_0418,,,ff.231-258; Outside of front cover of non-contemporary limp parchment case,,york:895345
Abp_Reg_05A_0419,,,ff.231-258; Inside of front cover of non-contemporary limp parchment case,,york:895346
Abp_Reg_05A_0420,231,r,,,york:895347
Abp_Reg_05A_0421,231,v,,,york:895348
Abp_Reg_05A_0422,232,r,,,york:895349
Abp_Reg_05A_0423,232,v,,,york:895350
Abp_Reg_05A_0424,233,r,,,york:895351
Abp_Reg_05A_0425,233,v,,,york:895352
Abp_Reg_05A_0426,234,r,,,york:895353
Abp_Reg_05A_0427,234,v,,,york:895354
Abp_Reg_05A_0428,235,r,,,york:895355
Abp_Reg_05A_0429,235,v,,,york:895356
Abp_Reg_05A_0430,236,r,,,york:895357
Abp_Reg_05A_0431,236,v,,,york:895358
Abp_Reg_05A_0432,237,r,,,york:895359
Abp_Reg_05A_0433,237,v,,,york:895360
Abp_Reg_05A_0434,238,r,,,york:895361
Abp_Reg_05A_0435,238,v,,,york:895362
Abp_Reg_05A_0436,239,r,,,york:895363
Abp_Reg_05A_0437,239,v,,,york:895364
Abp_Reg_05A_0438,240,r,,,york:895365
Abp_Reg_05A_0439,240,v,,,york:895366
Abp_Reg_05A_0440,241,r,,,york:895367
Abp_Reg_05A_0441,241,v,,,york:895368
Abp_Reg_05A_0442,242,r,,,york:895369
Abp_Reg_05A_0443,242,v,,,york:895370
Abp_Reg_05A_0444,243,r,,,york:895371
Abp_Reg_05A_0445,243,v,,,york:895372
Abp_Reg_05A_0446,244,r,,,york:895373
Abp_Reg_05A_0447,244,v,,,york:895374
Abp_Reg_05A_0448,245,r,,,york:895375
Abp_Reg_05A_0449,245,v,,,york:895376
Abp_Reg_05A_0450,246,r,,,york:895377
Abp_Reg_05A_0451,246,v,,,york:895378
Abp_Reg_05A_0452,247,r,,,york:895379
Abp_Reg_05A_0453,247,v,,,york:895380
Abp_Reg_05A_0454,248,r,,,york:895381
Abp_Reg_05A_0455,248,v,,,york:895382
Abp_Reg_05A_0456,249,r,,,york:895383
Abp_Reg_05A_0457,249,v,,,york:895384
Abp_Reg_05A_0458,250,r,,,york:895385
Abp_Reg_05A_0459,250,v,,,york:895386
Abp_Reg_05A_0460,251,r,,,york:895387
Abp_Reg_05A_0461,251,v,,,york:895388
Abp_Reg_05A_0462,252,r,,,york:895389
Abp_Reg_05A_0463,252,v,,,york:895390
Abp_Reg_05A_0464,253,r,,,york:895391
Abp_Reg_05A_0465,253,v,,,york:895392
Abp_Reg_05A_0466,254,r,,,york:895393
Abp_Reg_05A_0467,254,v,,,york:895394
Abp_Reg_05A_0468,255,r,,,york:895395
Abp_Reg_05A_0469,255,v,,,york:895396
Abp_Reg_05A_0470,256,r,,,york:895397
Abp_Reg_05A_0471,256,v,,,york:895398
Abp_Reg_05A_0472,257,r,,,york:895399
Abp_Reg_05A_0473,257,v,,,york:895400
Abp_Reg_05A_0474,258,r,,,york:895401
Abp_Reg_05A_0475,258,v,,,york:895402
Abp_Reg_05A_0476,,,ff.231-258; Outside of back cover of non-contemporary limp parchment case,,york:895403
Abp_Reg_05A_0477,,,ff.231-258; Inside of back cover of non-contemporary limp parchment case,,york:895404
Abp_Reg_05A_0478,,,ff.259-338; Outside of front board,,york:895405
Abp_Reg_05A_0479,,,ff.259-338; Pastedown on inside of front board; Paper,,york:895406
Abp_Reg_05A_0480,,,ff.259-338; Front flyleaf (recto); Paper,,york:895407
Abp_Reg_05A_0481,,,ff.259-338; Front flyleaf (verso); Paper,,york:895408
Abp_Reg_05A_0482,259,r,,,york:895409
Abp_Reg_05A_0483,259,v,,,york:895410
Abp_Reg_05A_0484,260,r,,,york:895411
Abp_Reg_05A_0485,260,v,,,york:895412
Abp_Reg_05A_0486,261,r,,,york:895413
Abp_Reg_05A_0487,261,v,,,york:895414
Abp_Reg_05A_0488,262,r,,,york:895415
Abp_Reg_05A_0489,262,v,,,york:895416
Abp_Reg_05A_0490,263,r,,,york:895417
Abp_Reg_05A_0491,263,v,,,york:895418
Abp_Reg_05A_0492,264,r,,,york:895419
Abp_Reg_05A_0493,264,v,,,york:895420
Abp_Reg_05A_0494,265,r,,,york:895421
Abp_Reg_05A_0495,265,v,,,york:895422
Abp_Reg_05A_0496,266,r,,,york:895423
Abp_Reg_05A_0497,266,v,,,york:895424
Abp_Reg_05A_0498,267,r,,,york:895425
Abp_Reg_05A_0499,267,v,,,york:895426
Abp_Reg_05A_0500,268,r,,,york:895427
Abp_Reg_05A_0501,268,v,,,york:895429
Abp_Reg_05A_0502,269,r,,,york:895430
Abp_Reg_05A_0503,269,v,,,york:895431
Abp_Reg_05A_0504,270,r,,,york:895432
Abp_Reg_05A_0505,270,v,,,york:895433
Abp_Reg_05A_0506,271,r,,,york:895434
Abp_Reg_05A_0507,271,v,,,york:895435
Abp_Reg_05A_0508,272,r,,,york:895436
Abp_Reg_05A_0509,272,v,,,york:895437
Abp_Reg_05A_0510,273,r,,,york:895438
Abp_Reg_05A_0511,273,v,,,york:895439
Abp_Reg_05A_0512,274,r,,,york:895440
