Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_09A_0123,50,v,,,york:901642
Abp_Reg_09A_0124,51,r,,,york:901643
Abp_Reg_09A_0125,51,v,,,york:901644
Abp_Reg_09A_0126,52,r,,,york:901645
Abp_Reg_09A_0127,52,v,,,york:901646
Abp_Reg_09A_0128,53,r,,,york:901647
Abp_Reg_09A_0129,53,v,,,york:901648
Abp_Reg_09A_0130,54,r,,,york:901649
Abp_Reg_09A_0131,54,v,,,york:901650
Abp_Reg_09A_0132,55,r,,,york:901651
Abp_Reg_09A_0133,55,v,,,york:901652
Abp_Reg_09A_0134,56,r,,,york:901653
Abp_Reg_09A_0135,56,v,,,york:901654
Abp_Reg_09A_0136,57,r,,,york:901655
Abp_Reg_09A_0137,57,v,,,york:901656
Abp_Reg_09A_0138,58,r,,,york:901657
Abp_Reg_09A_0139,58,v,,,york:901658
Abp_Reg_09A_0140,59,r,,,york:901659
Abp_Reg_09A_0141,59,v,,,york:901660
Abp_Reg_09A_0142,60,r,,,york:901661
Abp_Reg_09A_0143,60,v,,,york:901662
Abp_Reg_09A_0144,61,r,,,york:901664
Abp_Reg_09A_0145,61,v,,,york:901665
Abp_Reg_09A_0146,62,r,,,york:901666
Abp_Reg_09A_0147,62,v,,,york:901667
Abp_Reg_09A_0148,63,r,,,york:901668
Abp_Reg_09A_0149,63,v,,,york:901669
Abp_Reg_09A_0150,64,r,,,york:901670
Abp_Reg_09A_0151,64,v,,,york:901671
Abp_Reg_09A_0152,65,r,,,york:901672
Abp_Reg_09A_0153,65,v,,,york:901673
Abp_Reg_09A_0154,66,r,,,york:901674
Abp_Reg_09A_0155,66,v,,,york:901675
Abp_Reg_09A_0156,67,r,,,york:901676
Abp_Reg_09A_0157,67,v,,,york:901677
Abp_Reg_09A_0158,68,r,,,york:901678
Abp_Reg_09A_0159,68,v,,,york:901679
Abp_Reg_09A_0160,69,r,,,york:901680
Abp_Reg_09A_0161,69,v,,,york:901681
Abp_Reg_09A_0162,70,r,,,york:901682
Abp_Reg_09A_0163,70,v,,,york:901683
Abp_Reg_09A_0164,71,r,,,york:901684
Abp_Reg_09A_0165,71,v,,,york:901685
Abp_Reg_09A_0166,72,r,,,york:901686
Abp_Reg_09A_0167,72,v,,,york:901687
Abp_Reg_09A_0168,73,r,,,york:901688
Abp_Reg_09A_0169,73,v,,,york:901689
Abp_Reg_09A_0170,74,r,,,york:901690
Abp_Reg_09A_0171,74,v,,,york:901691
Abp_Reg_09A_0172,75,r,,,york:901692
Abp_Reg_09A_0173,75,v,,,york:901693
Abp_Reg_09A_0174,76,r,,,york:901694
Abp_Reg_09A_0175,76,v,,,york:901695
Abp_Reg_09A_0176,77,r,,,york:901696
Abp_Reg_09A_0177,77,v,,,york:901697
Abp_Reg_09A_0178,78,r,,,york:901698
Abp_Reg_09A_0179,78,v,,,york:901699
Abp_Reg_09A_0180,79,r,,,york:901700
Abp_Reg_09A_0181,79,v,,,york:901701
Abp_Reg_09A_0182,80,r,,,york:901702
Abp_Reg_09A_0183,80,v,,,york:901703
Abp_Reg_09A_0184,81,r,,,york:901704
Abp_Reg_09A_0185,81,v,,,york:901705
Abp_Reg_09A_0186,82,r,,,york:901706
Abp_Reg_09A_0187,82,v,,,york:901707
Abp_Reg_09A_0188,83,r,,,york:901708
Abp_Reg_09A_0189,83,v,,,york:901709
Abp_Reg_09A_0190,84,r,,,york:901710
Abp_Reg_09A_0191,84,v,,,york:901711
Abp_Reg_09A_0192,85,r,,,york:901712
Abp_Reg_09A_0193,85,v,,,york:901713
Abp_Reg_09A_0194,86,r,,,york:901714
Abp_Reg_09A_0195,86,v,,,york:901715
Abp_Reg_09A_0196,87,r,,,york:901716
Abp_Reg_09A_0197,87,v,,,york:901717
Abp_Reg_09A_0198,88,r,,,york:901718
Abp_Reg_09A_0199,88,v,,,york:901719
Abp_Reg_09A_0200,89,r,,,york:901720
Abp_Reg_09A_0201,89,v,,,york:901721
Abp_Reg_09A_0202,90,r,,,york:901722
Abp_Reg_09A_0203,90,v,,,york:901723
Abp_Reg_09A_0204,91,r,,,york:901724
Abp_Reg_09A_0205,91,v,,,york:901725
Abp_Reg_09A_0206,92,r,,,york:901726
Abp_Reg_09A_0207,92,v,,,york:901727
Abp_Reg_09A_0208,93,r,,,york:901728
Abp_Reg_09A_0209,93,v,,,york:901729
Abp_Reg_09A_0210,94,r,,,york:901730
Abp_Reg_09A_0211,94,v,,,york:901731
Abp_Reg_09A_0212,95,r,,,york:901732
Abp_Reg_09A_0213,95,v,,,york:901733
Abp_Reg_09A_0214,96,r,,,york:901734
Abp_Reg_09A_0215,96,v,,,york:901735
Abp_Reg_09A_0216,97,r,,,york:901736
Abp_Reg_09A_0217,97,v,,,york:901737
Abp_Reg_09A_0218,98,r,,,york:901738
Abp_Reg_09A_0219,98,v,,,york:901739
Abp_Reg_09A_0220,99,r,,,york:901740
Abp_Reg_09A_0221,99,v,,,york:901741
Abp_Reg_09A_0222,100,r,,,york:901742
Abp_Reg_09A_0223,100,v,,,york:901743
Abp_Reg_09A_0224,101,r,,,york:901744
Abp_Reg_09A_0225,101,v,,,york:901745
Abp_Reg_09A_0226,102,r,,,york:901746
Abp_Reg_09A_0227,102,v,,,york:901747
Abp_Reg_09A_0228,103,r,,,york:901748
Abp_Reg_09A_0229,103,v,,,york:901749
Abp_Reg_09A_0230,104,r,,,york:901750
Abp_Reg_09A_0231,104,v,,,york:901751
Abp_Reg_09A_0232,105,r,,,york:901752
Abp_Reg_09A_0233,105,v,,,york:901753
Abp_Reg_09A_0234,106,r,,,york:901754
Abp_Reg_09A_0235,106,r,,,york:901755
Abp_Reg_09A_0236,106,r,,,york:901756
Abp_Reg_09A_0237,106,v,,,york:901757
Abp_Reg_09A_0238,107,r,,,york:901758
Abp_Reg_09A_0239,107,v,,,york:901759
Abp_Reg_09A_0240,108,r,,,york:901760
Abp_Reg_09A_0241,108,v,,,york:901761
Abp_Reg_09A_0242,109,r,,,york:901762
Abp_Reg_09A_0243,109,v,,,york:901763
Abp_Reg_09A_0244,110,r,,,york:901764
Abp_Reg_09A_0245,110,v,,,york:901765
Abp_Reg_09A_0246,111,r,,,york:901766
Abp_Reg_09A_0247,111,v,,,york:901767
Abp_Reg_09A_0248,112,r,,,york:901768
Abp_Reg_09A_0249,112,v,,,york:901769
Abp_Reg_09A_0250,113,r,,,york:901770
Abp_Reg_09A_0251,113,v,,,york:901771
Abp_Reg_09A_0252,114,r,,,york:901772
Abp_Reg_09A_0253,114,v,,,york:901773
Abp_Reg_09A_0254,115,r,,,york:901774
Abp_Reg_09A_0255,115,v,,,york:901775
Abp_Reg_09A_0256,116,r,,,york:901776
Abp_Reg_09A_0257,116,v,,,york:901777
Abp_Reg_09A_0258,117,r,Paper,,york:901778
Abp_Reg_09A_0259,117,v,Paper,,york:901779
Abp_Reg_09A_0260,118,r,Paper,,york:901780
Abp_Reg_09A_0261,118,v,Paper,,york:901781
Abp_Reg_09A_0262,119,r,Paper,,york:901782
Abp_Reg_09A_0263,119,v,Paper,,york:901783
Abp_Reg_09A_0264,120,r,Paper,,york:901784
Abp_Reg_09A_0265,120,v,Paper,,york:901785
Abp_Reg_09A_0266,121,r,,,york:901786
Abp_Reg_09A_0267,121,v,,,york:901787
Abp_Reg_09A_0268,122,r,,,york:901788
Abp_Reg_09A_0269,122,v,,,york:901789
Abp_Reg_09A_0270,123,r,,,york:901790
Abp_Reg_09A_0271,123,v,,,york:901791
Abp_Reg_09A_0272,124,r,,,york:901792
Abp_Reg_09A_0273,124,v,,,york:901793
Abp_Reg_09A_0274,125,r,,,york:901794
Abp_Reg_09A_0275,125,v,,,york:901795
Abp_Reg_09A_0276,126,r,,,york:901796
Abp_Reg_09A_0277,126,v,,,york:901797
Abp_Reg_09A_0278,127,r,,,york:901798
Abp_Reg_09A_0279,127,v,,,york:901799
Abp_Reg_09A_0280,128,r,,,york:901800
Abp_Reg_09A_0281,128,v,,,york:901801
Abp_Reg_09A_0282,128,v,,UV,york:901802
Abp_Reg_09A_0283,129,r,,,york:901803
Abp_Reg_09A_0284,129,v,,,york:901804
Abp_Reg_09A_0285,130,r,,,york:901805
Abp_Reg_09A_0286,130,v,,,york:901806
Abp_Reg_09A_0287,131,r,,,york:901807
Abp_Reg_09A_0288,131,v,,,york:901808
Abp_Reg_09A_0289,132,r,,,york:901809
Abp_Reg_09A_0290,132,v,,,york:901810
Abp_Reg_09A_0291,133,r,,,york:901811
Abp_Reg_09A_0292,133,v,,,york:901812
Abp_Reg_09A_0293,134,r,,,york:901813
Abp_Reg_09A_0294,134,v,,,york:901814
Abp_Reg_09A_0295,135,r,,,york:901815
Abp_Reg_09A_0296,135,v,,,york:901816
Abp_Reg_09A_0297,136,r,,,york:901817
Abp_Reg_09A_0298,136,v,,,york:901818
Abp_Reg_09A_0299,137,r,,,york:901819
Abp_Reg_09A_0300,137,v,,,york:901820
Abp_Reg_09A_0301,138,r,,,york:901821
Abp_Reg_09A_0302,138,v,,,york:901822
Abp_Reg_09A_0303,139,r,,,york:901823
Abp_Reg_09A_0304,139,v,,,york:901824
Abp_Reg_09A_0305,140,r,,,york:901825
Abp_Reg_09A_0306,140,v,,,york:901826
Abp_Reg_09A_0307,141,r,,,york:901827
Abp_Reg_09A_0308,141,v,,,york:901828
Abp_Reg_09A_0309,142,r,,,york:901829
Abp_Reg_09A_0310,142,v,,,york:901830
Abp_Reg_09A_0311,143,r,,,york:901831
Abp_Reg_09A_0312,143,v,,,york:901832
Abp_Reg_09A_0313,144,r,,,york:901833
Abp_Reg_09A_0314,144,r,,,york:901834
Abp_Reg_09A_0315,144,r,,,york:901835
Abp_Reg_09A_0316,144,v,,,york:901836
Abp_Reg_09A_0317,145,r,,,york:901837
Abp_Reg_09A_0318,145,v,,,york:901838
Abp_Reg_09A_0319,146,r,,,york:901839
Abp_Reg_09A_0320,146,v,,,york:901840
Abp_Reg_09A_0321,147,r,,,york:901841
Abp_Reg_09A_0322,147,v,,,york:901842
Abp_Reg_09A_0323,148,r,,,york:901843
Abp_Reg_09A_0324,148,v,,,york:901844
Abp_Reg_09A_0325,149,r,,,york:901845
Abp_Reg_09A_0326,149,v,,,york:901846
Abp_Reg_09A_0327,150,r,,,york:901847
Abp_Reg_09A_0328,150,v,,,york:901848
Abp_Reg_09A_0329,151,r,,,york:901849
Abp_Reg_09A_0330,151,v,,,york:901850
Abp_Reg_09A_0331,152,r,,,york:901851
Abp_Reg_09A_0332,152,r,,UV,york:901852
Abp_Reg_09A_0333,152,v,,,york:901853
Abp_Reg_09A_0334,153,r,,,york:901854
Abp_Reg_09A_0335,153,v,,,york:901855
Abp_Reg_09A_0336,154,r,,,york:901856
Abp_Reg_09A_0337,154,v,,,york:901857
Abp_Reg_09A_0338,155,r,,,york:901858
Abp_Reg_09A_0339,155,v,,,york:901859
Abp_Reg_09A_0340,156,r,,,york:901860
Abp_Reg_09A_0341,156,v,,,york:901861
Abp_Reg_09A_0342,157,r,,,york:901862
Abp_Reg_09A_0343,157,v,,,york:901863
Abp_Reg_09A_0344,158,r,,,york:901864
Abp_Reg_09A_0345,158,v,,,york:901865
Abp_Reg_09A_0346,159,r,,,york:901866
Abp_Reg_09A_0347,159,v,,,york:901867
Abp_Reg_09A_0348,160,r,,,york:901868
Abp_Reg_09A_0349,160,r,,UV,york:901869
Abp_Reg_09A_0350,160,v,,,york:901870
Abp_Reg_09A_0351,161,r,,,york:901871
Abp_Reg_09A_0352,161,v,,,york:901872
Abp_Reg_09A_0353,162,r,,,york:901873
Abp_Reg_09A_0354,162,v,,,york:901874
Abp_Reg_09A_0355,163,r,,,york:901875
Abp_Reg_09A_0356,163,v,,,york:901876
Abp_Reg_09A_0357,164,r,,,york:901877
Abp_Reg_09A_0358,164,v,,,york:901878
Abp_Reg_09A_0359,165,r,,,york:901879
Abp_Reg_09A_0360,165,v,,,york:901880
Abp_Reg_09A_0361,166,r,,,york:901881
Abp_Reg_09A_0362,166,v,,,york:901882
Abp_Reg_09A_0363,167,r,,,york:901883
Abp_Reg_09A_0364,167,v,,,york:901884
Abp_Reg_09A_0365,168,r,,,york:901885
Abp_Reg_09A_0366,168,v,,,york:901886
Abp_Reg_09A_0367,169,r,,,york:901887
Abp_Reg_09A_0368,169,v,,,york:901888
Abp_Reg_09A_0369,170,r,,,york:901889
Abp_Reg_09A_0370,170,v,,,york:901890
Abp_Reg_09A_0371,171,r,,,york:901891
Abp_Reg_09A_0372,171,v,,,york:901892
Abp_Reg_09A_0373,172,r,,,york:901893
Abp_Reg_09A_0374,172,v,,,york:901894
Abp_Reg_09A_0375,173,r,,,york:901895
Abp_Reg_09A_0376,173,v,,,york:901896
Abp_Reg_09A_0377,174,r,,,york:901897
Abp_Reg_09A_0378,174,v,,,york:901898
Abp_Reg_09A_0379,175,r,,,york:901899
Abp_Reg_09A_0380,175,v,,,york:901900
Abp_Reg_09A_0381,176,r,,,york:901901
Abp_Reg_09A_0382,176,v,,,york:901902
Abp_Reg_09A_0383,177,r,,,york:901903
Abp_Reg_09A_0384,177,v,,,york:901904
Abp_Reg_09A_0385,178,r,,,york:901905
Abp_Reg_09A_0386,178,v,,,york:901906
Abp_Reg_09A_0387,179,r,,,york:901907
Abp_Reg_09A_0388,179,v,,,york:901908
Abp_Reg_09A_0389,180,r,,,york:901909
Abp_Reg_09A_0390,180,v,,,york:901910
Abp_Reg_09A_0391,181,r,,,york:901911
Abp_Reg_09A_0392,181,v,,,york:901912
Abp_Reg_09A_0393,182,r,,,york:901913
Abp_Reg_09A_0394,182,v,,,york:901914
Abp_Reg_09A_0395,183,r,,,york:901915
Abp_Reg_09A_0396,183,v,,,york:901916
Abp_Reg_09A_0397,184,r,,,york:901917
Abp_Reg_09A_0398,184,v,,,york:901918
Abp_Reg_09A_0399,185,r,,,york:901919
Abp_Reg_09A_0400,185,v,,,york:901920
Abp_Reg_09A_0401,186,r,,,york:901921
Abp_Reg_09A_0402,186,v,,,york:901922
Abp_Reg_09A_0403,187,r,,,york:901923
Abp_Reg_09A_0404,187,v,,,york:901924
Abp_Reg_09A_0405,188,r,,,york:901925
Abp_Reg_09A_0406,188,v,,,york:901926
Abp_Reg_09A_0407,189,r,,,york:901927
Abp_Reg_09A_0408,189,v,,,york:901928
Abp_Reg_09A_0409,190,r,,,york:901929
Abp_Reg_09A_0410,190,v,,,york:901930
Abp_Reg_09A_0411,191,r,,,york:901931
Abp_Reg_09A_0412,191,v,,,york:901932
Abp_Reg_09A_0413,192,r,,,york:901933
Abp_Reg_09A_0414,192,v,,,york:901934
Abp_Reg_09A_0415,193,r,,,york:901935
Abp_Reg_09A_0416,193,v,,,york:901936
Abp_Reg_09A_0417,194,r,,,york:901937
Abp_Reg_09A_0418,194,v,,,york:901938
Abp_Reg_09A_0419,195,r,,,york:901939
