Image,folio,recto/verso,Notes,UV,PID
Inst_AB_05_0120,63A,v,,,york:903908
Inst_AB_05_0121,63,,,,york:903909
Inst_AB_05_0122,64,,,,york:903910
Inst_AB_05_0123,65,,,,york:903911
Inst_AB_05_0124,66,,,,york:903912
Inst_AB_05_0125,67,,,,york:903913
Inst_AB_05_0126,68,,,,york:903914
Inst_AB_05_0127,69,,,,york:903915
Inst_AB_05_0128,70,,,,york:903916
Inst_AB_05_0129,71,,,,york:903917
Inst_AB_05_0130,72,,,,york:903918
Inst_AB_05_0131,73,,,,york:903919
Inst_AB_05_0132,74,,,,york:903920
Inst_AB_05_0133,75,,,,york:903921
Inst_AB_05_0134,76,,,,york:903922
Inst_AB_05_0135,77A,r,,,york:903923
Inst_AB_05_0136,77A,r,,,york:903924
Inst_AB_05_0137,77A,v,,,york:903925
Inst_AB_05_0138,77A,v,,,york:903926
Inst_AB_05_0139,77,,,,york:903927
Inst_AB_05_0140,78,,,,york:903928
Inst_AB_05_0141,79,,,,york:903929
Inst_AB_05_0142,80,,,,york:903930
Inst_AB_05_0143,81,,,,york:903931
Inst_AB_05_0144,82,,,,york:903932
Inst_AB_05_0145,83,,,,york:903933
Inst_AB_05_0146,84,,,,york:903934
Inst_AB_05_0147,85,,,,york:903935
Inst_AB_05_0148,86,,,,york:903936
Inst_AB_05_0149,87,,,,york:903937
Inst_AB_05_0150,88,,,,york:903938
Inst_AB_05_0151,89,,,,york:903939
Inst_AB_05_0152,90,,,,york:903940
Inst_AB_05_0153,91,,,,york:903941
Inst_AB_05_0154,92,,,,york:903942
Inst_AB_05_0155,93,,,,york:903943
Inst_AB_05_0156,94,,,,york:903944
Inst_AB_05_0157,95,,,,york:903945
Inst_AB_05_0158,96,,,,york:903946
Inst_AB_05_0159,97,,,,york:903947
Inst_AB_05_0160,98,,,,york:903948
Inst_AB_05_0161,99,,,,york:903949
Inst_AB_05_0162,100,,,,york:903950
Inst_AB_05_0163,101,,,,york:903951
Inst_AB_05_0164,102,,,,york:903952
Inst_AB_05_0165,103,,,,york:903953
Inst_AB_05_0166,104,,,,york:903954
Inst_AB_05_0167,105,,,,york:903955
Inst_AB_05_0168,106,,,,york:903956
Inst_AB_05_0169,107,,,,york:903957
Inst_AB_05_0170,108,,,,york:903958
Inst_AB_05_0171,109,,,,york:903959
Inst_AB_05_0172,110,,,,york:903960
Inst_AB_05_0173,111,,,,york:903961
Inst_AB_05_0174,112,,,,york:903962
Inst_AB_05_0175,113,,,,york:903963
Inst_AB_05_0176,114,,,,york:903964
Inst_AB_05_0177,115,,,,york:903965
Inst_AB_05_0178,116,,,,york:903966
Inst_AB_05_0179,117,,,,york:903967
Inst_AB_05_0180,118,,,,york:903968
Inst_AB_05_0181,119,,,,york:903969
Inst_AB_05_0182,120,,,,york:903970
Inst_AB_05_0183,121,,,,york:903971
Inst_AB_05_0184,122,,,,york:903972
Inst_AB_05_0185,123,,,,york:903973
Inst_AB_05_0186,124,,,,york:903974
Inst_AB_05_0187,125,,,,york:903975
Inst_AB_05_0188,126,,,,york:903976
Inst_AB_05_0189,127,,,,york:903977
Inst_AB_05_0190,128,,,,york:903978
Inst_AB_05_0191,129,,,,york:903979
Inst_AB_05_0192,130,,,,york:903980
Inst_AB_05_0193,131A,r,,,york:903981
Inst_AB_05_0194,131A,r,,,york:903982
Inst_AB_05_0195,131A,v,,,york:903983
Inst_AB_05_0196,131A,v,,,york:903984
Inst_AB_05_0197,131,,,,york:903985
Inst_AB_05_0198,132,,,,york:903986
Inst_AB_05_0199,133,,,,york:903987
Inst_AB_05_0200,134,,,,york:903988
Inst_AB_05_0201,135,,,,york:903989
Inst_AB_05_0202,136,,,,york:903990
Inst_AB_05_0203,137,,,,york:903991
Inst_AB_05_0204,138,,,,york:903992
Inst_AB_05_0205,139,,,,york:903993
Inst_AB_05_0206,140,,,,york:903994
Inst_AB_05_0207,141A,r,,,york:903995
Inst_AB_05_0208,141A,r,,,york:903996
Inst_AB_05_0209,141A,v,,,york:903997
Inst_AB_05_0210,141A,v,,,york:903998
Inst_AB_05_0211,141,,,,york:903999
Inst_AB_05_0212,142,,,,york:904000
Inst_AB_05_0213,143,,,,york:904001
Inst_AB_05_0214,144,,,,york:904002
Inst_AB_05_0215,145,,,,york:904003
Inst_AB_05_0216,146,,,,york:904004
Inst_AB_05_0217,147A,r,,,york:904005
Inst_AB_05_0218,147A,r,,,york:904006
Inst_AB_05_0219,147A,v,,,york:904007
Inst_AB_05_0220,147A,v,,,york:904008
Inst_AB_05_0221,147,,,,york:904009
Inst_AB_05_0222,148,,,,york:904010
Inst_AB_05_0223,149,,,,york:904011
Inst_AB_05_0224,150,,,,york:904012
Inst_AB_05_0225,151,,,,york:904013
Inst_AB_05_0226,152,,,,york:904014
Inst_AB_05_0227,153,,,,york:904015
Inst_AB_05_0228,154,,,,york:904016
Inst_AB_05_0229,155,,,,york:904017
Inst_AB_05_0230,156,,,,york:904018
Inst_AB_05_0231,157A,r,,,york:904019
Inst_AB_05_0232,157A,r,,,york:904020
Inst_AB_05_0233,157A,v,,,york:904021
Inst_AB_05_0234,157A,v,,,york:904022
Inst_AB_05_0235,157,,,,york:904023
Inst_AB_05_0236,158,,,,york:904024
Inst_AB_05_0237,159,,,,york:904025
Inst_AB_05_0238,160,,,,york:904026
Inst_AB_05_0239,161,,,,york:904027
Inst_AB_05_0240,162,,,,york:904028
Inst_AB_05_0241,163,,,,york:904029
Inst_AB_05_0242,164,,,,york:904030
Inst_AB_05_0243,165,,,,york:904031
Inst_AB_05_0244,166,,,,york:904032
Inst_AB_05_0245,167A,r,,,york:904033
Inst_AB_05_0246,167A,r,,,york:904034
Inst_AB_05_0247,167A,v,,,york:904035
Inst_AB_05_0248,167A,v,,,york:904036
Inst_AB_05_0249,167B,r,,,york:904037
Inst_AB_05_0250,167B,v,,,york:904038
Inst_AB_05_0251,167C,r,,,york:904039
Inst_AB_05_0252,167C,v,,,york:904040
Inst_AB_05_0253,167,,,,york:904041
Inst_AB_05_0254,168,,,,york:904042
Inst_AB_05_0255,169,,,,york:904043
Inst_AB_05_0256,170,,,,york:904044
Inst_AB_05_0257,171,,,,york:904045
Inst_AB_05_0258,172,,,,york:904046
Inst_AB_05_0259,173,,,,york:904047
Inst_AB_05_0260,174,,,,york:904048
Inst_AB_05_0261,175A,r,,,york:904049
Inst_AB_05_0262,175A,r,,,york:904050
Inst_AB_05_0263,175A,v,,,york:904051
Inst_AB_05_0264,175A,v,,,york:904052
Inst_AB_05_0265,175,,,,york:904053
Inst_AB_05_0266,176,,,,york:904054
Inst_AB_05_0267,177A,r,,,york:904055
Inst_AB_05_0268,177A,r,,,york:904056
Inst_AB_05_0269,177A,v,,,york:904057
Inst_AB_05_0270,177A,v,,,york:904058
Inst_AB_05_0271,177,,,,york:904059
Inst_AB_05_0272,178,,,,york:904060
Inst_AB_05_0273,179,,,,york:904061
Inst_AB_05_0274,180,,,,york:904062
Inst_AB_05_0275,181,,,,york:904063
Inst_AB_05_0276,182,,,,york:904064
Inst_AB_05_0277,183,,,,york:904065
Inst_AB_05_0278,184,,,,york:904066
Inst_AB_05_0279,185,,,,york:904067
Inst_AB_05_0280,186,,,,york:904068
Inst_AB_05_0281,187,,,,york:904069
Inst_AB_05_0282,188,,,,york:904070
Inst_AB_05_0283,189,,,,york:904071
Inst_AB_05_0284,190,,,,york:904072
Inst_AB_05_0285,191,,,,york:904073
Inst_AB_05_0286,192,,,,york:904074
Inst_AB_05_0287,193,,,,york:904075
Inst_AB_05_0288,194,,,,york:904076
Inst_AB_05_0289,195,,,,york:904077
Inst_AB_05_0290,196,,,,york:904078
Inst_AB_05_0291,197,,,,york:904079
Inst_AB_05_0292,198,,,,york:904080
Inst_AB_05_0293,199,,,,york:904081
Inst_AB_05_0294,200,,,,york:904082
Inst_AB_05_0295,201,,,,york:904083
Inst_AB_05_0296,202,,,,york:904084
Inst_AB_05_0297,203,,,,york:904085
Inst_AB_05_0298,204,,,,york:904086
Inst_AB_05_0299,205,,,,york:904087
Inst_AB_05_0300,206,,,,york:904088
Inst_AB_05_0301,207,,,,york:904089
Inst_AB_05_0302,208,,,,york:904090
Inst_AB_05_0303,209,,,,york:904091
Inst_AB_05_0304,210,,,,york:904092
Inst_AB_05_0305,211,,,,york:904093
Inst_AB_05_0306,212,,,,york:904094
Inst_AB_05_0307,213,,,,york:904095
Inst_AB_05_0308,214,,,,york:904096
Inst_AB_05_0309,215,,,,york:904097
Inst_AB_05_0310,216,,,,york:904098
Inst_AB_05_0311,217,,,,york:904099
Inst_AB_05_0312,218,,,,york:904100
Inst_AB_05_0313,219,,,,york:904101
Inst_AB_05_0314,220,,,,york:904102
Inst_AB_05_0315,221,,,,york:904103
Inst_AB_05_0316,222,,445 blank pages not photographed,,york:904104
Inst_AB_05_0317,667,,,,york:904105
Inst_AB_05_0318,,,Back flyleaf 2 (recto),,york:904106
Inst_AB_05_0319,,,Back flyleaf 2 (verso),,york:904107
Inst_AB_05_0320,,,Back flyleaf 1 (recto),,york:904108
Inst_AB_05_0321,,,Back flyleaf 1 (verso),,york:904109
Inst_AB_05_0322,,,Pastedown on inside of back board,,york:904110
Inst_AB_05_0323,,,Outside of back board,,york:904111
Inst_AB_05_2000,,,Colour reference image,,york:904112
