"archdeaconry, cleveland"
"archdeaconry, east riding"
"archdeaconry, nottingham"
"archdeaconry, richmond"
"archdeaconry, york"
"archdeaconry, york/gloucestershire"
"archdeaconry, york/nottingham"
"back cover"
"chapter, cathedral"
"chapter, collegiate"
"front cover"
"howdenshire, allertonshire, hexham, snaith"
"index (17th cent)"
"letters, diverse"
"ordination"
"title page"
"unknown"
"vicar-general"
